Meteorological forcing data for the Large Basin Runoff Model.      
eri, 12,   <- lake basin, subbasin            
yyyy-mm-dd, Tmin(C), Tmax(C), Prec(mm)                             
2010-01-01,-5.9839,-4.1007,0.5368 
2010-01-02,-10.0918,-5.3700,1.1522 
2010-01-03,-10.9719,-6.6909,2.4551 
2010-01-04,-6.5537,-5.3718,2.6652 
2010-01-05,-5.6790,-4.9098,3.3575 
2010-01-06,-4.9190,-3.4362,2.8000 
2010-01-07,-4.8314,-3.4497,1.7416 
2010-01-08,-6.6879,-4.4123,6.6420 
2010-01-09,-7.6003,-5.1648,0.4868 
2010-01-10,-7.8999,-6.4168,0.2163 
2010-01-11,-9.9734,-6.1082,1.7602 
2010-01-12,-6.6346,-4.6886,1.1501 
2010-01-13,-8.0149,-0.7572,0.2192 
2010-01-14,-4.2342,3.4381,0.0000 
2010-01-15,-0.2471,1.9475,0.1655 
2010-01-16,-0.7164,2.5444,0.0413 
2010-01-17,0.8490,4.4634,0.0808 
2010-01-18,-3.4032,3.1923,0.0286 
2010-01-19,-2.7669,-1.2070,0.2249 
2010-01-20,-3.5572,-1.6373,0.1296 
2010-01-21,-6.4782,3.6483,0.0046 
2010-01-22,0.6853,3.4660,1.6608 
2010-01-23,-2.1417,4.7364,0.0301 
2010-01-24,2.6272,7.4421,7.2399 
2010-01-25,0.3029,8.4932,11.4943 
2010-01-26,-5.0249,0.9672,7.3084 
2010-01-27,-8.8808,-3.5629,0.8771 
2010-01-28,-10.3177,-2.2610,3.5117 
2010-01-29,-11.9376,-9.9403,0.1530 
2010-01-30,-11.6693,-8.3648,0.0873 
2010-01-31,-12.1170,-5.0404,0.0162 
2010-02-01,-8.4517,-4.8395,0.1146 
2010-02-02,-6.1717,-0.6664,0.1369 
2010-02-03,-3.0180,-1.2110,1.5452 
2010-02-04,-5.0057,0.6074,0.2265 
2010-02-05,-3.3047,0.8169,0.2585 
2010-02-06,-6.3885,-0.1235,2.3965 
2010-02-07,-7.6829,-5.2461,0.2351 
2010-02-08,-6.7218,-3.7931,0.0021 
2010-02-09,-6.6660,-0.7316,5.6034 
2010-02-10,-8.4166,0.4936,12.0709 
2010-02-11,-5.4056,-3.4302,3.0758 
2010-02-12,-6.5571,-4.1314,0.7051 
2010-02-13,-6.1954,-4.1212,0.5893 
2010-02-14,-4.9903,-3.0827,1.4591 
2010-02-15,-8.1631,-1.5254,0.2902 
2010-02-16,-5.9501,-3.2216,5.5269 
2010-02-17,-4.5001,-1.7938,1.1945 
2010-02-18,-2.8068,-1.2556,0.6357 
2010-02-19,-4.9156,-1.2506,0.0785 
2010-02-20,-6.1628,-0.9071,0.0016 
2010-02-21,-3.2469,2.7869,0.0066 
2010-02-22,0.0041,3.6352,7.6495 
2010-02-23,-2.5105,2.0741,0.6356 
2010-02-24,-3.9363,0.0655,0.9233 
2010-02-25,-6.2888,-1.2666,2.4833 
2010-02-26,-6.9846,-3.7648,8.1363 
2010-02-27,-3.6001,-0.5215,7.9882 
2010-02-28,-2.7808,-0.1293,3.1676 
2010-03-01,-2.1288,-0.3223,0.4421 
2010-03-02,-6.4057,-0.8842,0.1436 
2010-03-03,-7.6495,-0.8243,0.0481 
2010-03-04,-6.8457,-0.7222,0.0389 
2010-03-05,-8.7587,-0.8867,0.0022 
2010-03-06,-10.0479,-0.7456,0.0343 
2010-03-07,-2.2615,3.0292,1.5933e-06 
2010-03-08,0.3490,3.8233,0.0000 
2010-03-09,3.1275,7.6151,0.0029 
2010-03-10,3.2937,12.7489,0.3310 
2010-03-11,7.7206,12.4946,4.7615e-04 
2010-03-12,6.7014,13.6772,0.3935 
2010-03-13,2.6309,7.9397,3.3714 
2010-03-14,1.1576,3.8731,7.5367 
2010-03-15,1.0102,3.4558,0.4147 
2010-03-16,1.8177,8.2420,0.0423 
2010-03-17,4.9577,10.1488,0.0000 
2010-03-18,4.9492,13.7025,4.2244e-07 
