Meteorological forcing data for the Large Basin Runoff Model.      
stc, 05,   <- lake basin, subbasin            
2010-08-24,17.6218,22.7773,0.7291 
2010-08-25,18.1866,23.5130,0.3923 
2010-08-26,15.1371,23.2796,0.0054 
2010-08-27,15.4915,22.9004,0.0000 
2010-08-28,19.7479,25.1676,0.0000 
2010-08-29,21.1778,29.8459,5.2827e-07 
2010-08-30,24.2643,31.2288,0.0043 
2010-08-31,24.9111,30.4179,0.0205 
2010-09-01,23.1238,30.9722,0.0015 
2010-09-02,22.3207,28.6644,0.2769 
2010-09-03,17.8197,26.8995,5.7952 
2010-09-04,12.8074,18.9674,0.1559 
2010-09-05,11.0350,19.6754,0.0233 
2010-09-06,18.1573,25.6696,1.3661 
2010-09-07,20.5733,28.4721,0.0398 
2010-09-08,14.7866,24.6144,6.2067e-05 
2010-09-09,11.2603,19.0506,0.0066 
2010-09-10,12.8672,19.4897,0.0636 
2010-09-11,13.9765,20.1103,7.0885 
2010-09-12,11.8759,21.3490,1.2563 
2010-09-13,15.8514,23.7873,0.0100 
2010-09-14,14.5884,22.1033,0.0232 
2010-09-15,12.8004,18.5365,0.0838 
2010-09-16,15.3525,22.3884,21.8656 
2010-09-17,11.1604,18.1328,1.6764 
2010-09-18,14.7508,22.9961,0.4680 
2010-09-19,11.8550,18.7240,0.0390 
2010-09-20,10.1066,18.2180,0.0038 
2010-09-21,14.9089,28.8677,0.0000 
2010-09-22,19.1406,27.9392,8.0189 
2010-09-23,15.4505,28.5764,0.0039 
2010-09-24,23.5351,27.6592,0.0018 
2010-09-25,12.8198,22.4175,0.0064 
2010-09-26,9.4916,14.7623,0.0022 
2010-09-27,11.6466,15.8162,0.7916 
2010-09-28,12.3947,14.7371,30.5287 
2010-09-29,12.0095,17.5890,0.0906 
2010-09-30,15.4621,19.1168,0.0023 
2010-10-01,10.2402,16.1059,8.1958e-04 
2010-10-02,8.5311,14.2121,16.2148 
2010-10-03,6.7893,10.3186,7.9982 
2010-10-04,6.8371,12.3081,0.0488 
2010-10-05,9.1405,15.2600,0.1009 
2010-10-06,9.6527,18.2374,0.0423 
2010-10-07,10.7222,19.1348,0.0041 
2010-10-08,11.4262,22.8298,0.0000 
2010-10-09,14.7715,21.4864,0.0000 
2010-10-10,13.1094,25.1942,0.0000 
2010-10-11,15.5116,23.5891,0.0062 
2010-10-12,9.7601,16.7062,5.5163e-04 
2010-10-13,9.0305,15.0233,0.1446 
2010-10-14,8.7606,14.2554,18.9654 
2010-10-15,8.5432,13.0129,1.0220 
2010-10-16,7.2665,14.4500,7.5538e-04 
2010-10-17,9.7511,14.7842,0.0045 
2010-10-18,8.9932,13.3428,0.0096 
2010-10-19,6.0849,12.7803,0.0355 
2010-10-20,8.3971,16.5891,0.0400 
2010-10-21,5.9793,15.4078,5.9529 
2010-10-22,2.9742,11.7327,0.0082 
2010-10-23,9.5386,18.3685,0.4471 
2010-10-24,14.4241,22.3469,0.7468 
2010-10-25,15.8234,20.1979,0.1369 
2010-10-26,12.8995,21.5964,4.5161 
2010-10-27,11.7315,16.3877,0.0801 
2010-10-28,6.8541,15.5780,0.1798 
2010-10-29,3.8668,9.6271,0.0782 
2010-10-30,5.4244,11.8836,0.0011 
2010-10-31,2.8574,11.1924,0.0383 
2010-11-01,1.3215,6.0742,0.0021 
2010-11-02,2.6123,6.7336,0.0024 
2010-11-03,3.1340,7.8457,0.0803 
2010-11-04,3.7329,8.1807,0.4371 
2010-11-05,3.0479,6.7589,0.7878 
2010-11-06,-1.4416,4.7276,0.0797 
2010-11-07,1.1103,8.4657,0.0045 
2010-11-08,3.9484,11.1258,3.4699e-04 
2010-11-09,5.1372,10.8897,0.0000 
2010-11-10,5.1762,11.6102,0.0444 
2010-11-11,6.0438,11.8303,0.0186 
2010-11-12,7.1288,13.2248,0.0174 
2010-11-13,5.4895,13.8946,0.0915 
2010-11-14,4.5390,13.8254,1.9760 
2010-11-15,3.1504,8.3916,1.7214e-04 
2010-11-16,5.6136,9.6559,2.5683 
2010-11-17,5.8966,10.0777,19.7592 
2010-11-18,1.9017,7.9481,0.1033 
2010-11-19,0.4937,6.7280,0.0259 
2010-11-20,1.5511,7.2837,0.0000 
2010-11-21,0.9585,12.5513,0.0125 
2010-11-22,12.7437,15.2678,6.0946 
2010-11-23,0.3843,16.1235,11.2767 
2010-11-24,-2.3936,3.6225,0.0117 
2010-11-25,3.9519,11.2142,16.4703 
2010-11-26,-5.5753,8.5867,7.8443 
2010-11-27,-3.3930,1.2924,0.0423 
2010-11-28,-3.3888,1.4092,0.0208 
2010-11-29,1.4387,5.8455,8.7658e-04 
2010-11-30,5.1571,12.1213,17.0634 
2010-12-01,-3.8961,7.2647,3.3445 
2010-12-02,-4.6240,-1.6969,0.1519 
2010-12-03,-3.9688,-0.6478,0.0996 
2010-12-04,-2.8134,-0.2505,0.0852 
2010-12-05,-5.4230,-0.7479,0.1488 
2010-12-06,-4.1771,-2.2540,0.1537 
2010-12-07,-5.8048,-3.6036,0.0531 
2010-12-08,-6.7970,-3.3743,0.1287 
2010-12-09,-8.3695,-3.4067,0.0377 
2010-12-10,-3.4137,2.3787,1.2586 
2010-12-11,-1.0682,3.0418,0.0191 
2010-12-12,0.0923,3.0277,20.5277 
2010-12-13,-9.7216,-0.9440,3.1470 
2010-12-14,-11.6336,-7.9606,0.0462 
2010-12-15,-10.8928,-5.7413,0.0016 
2010-12-16,-11.2750,-5.9546,0.0040 
2010-12-17,-8.0802,-3.6010,0.0718 
2010-12-18,-10.1383,-4.9283,0.0308 
2010-12-19,-9.9429,-4.7477,0.1092 
2010-12-20,-7.4300,-3.4652,0.1035 
2010-12-21,-4.2464,-2.7494,0.0038 
2010-12-22,-4.5611,-0.8936,0.7362 
2010-12-23,-4.3929,-1.2494,0.0116 
2010-12-24,-6.7338,-3.1548,0.0485 
2010-12-25,-4.3736,-3.1870,0.1180 
2010-12-26,-6.4734,-3.3202,0.1055 
2010-12-27,-5.8646,-3.2224,0.0671 
2010-12-28,-9.0567,-3.8797,0.0043 
2010-12-29,-7.4916,-2.9448,9.5587e-04 
2010-12-30,-3.3234,2.7617,0.8223 
2010-12-31,2.7280,8.8543,1.3980 
2011-01-01,-0.0137,9.9898,6.1753 
2011-01-02,-9.4990,-1.2387,0.1869 
2011-01-03,-8.4215,-0.9841,0.0188 
2011-01-04,-2.6953,0.1980,0.2072 
2011-01-05,-7.9233,-2.0921,0.4020 
2011-01-06,-5.6804,-2.0035,2.6980 
2011-01-07,-9.7272,-3.4808,1.9529 
2011-01-08,-9.7752,-6.6810,1.0654 
2011-01-09,-11.7804,-5.1565,0.0117 
2011-01-10,-6.9576,-4.2451,3.3080e-04 
2011-01-11,-7.8676,-4.2550,9.1906 
2011-01-12,-6.0100,-4.2163,7.3973 
2011-01-13,-11.3465,-6.2366,0.3523 
2011-01-14,-10.6452,-6.7458,3.0204 
2011-01-15,-8.3880,-2.9693,2.9249 
2011-01-16,-12.9066,-3.6177,0.0831 
2011-01-17,-13.7660,-4.3468,0.0071 
2011-01-18,-3.5633,1.9058,2.3872 
2011-01-19,-6.3599,-0.1515,0.3475 
2011-01-20,-10.3687,-6.0903,0.8913 
2011-01-21,-11.8797,-6.5461,0.8153 
2011-01-22,-17.6574,-11.3767,0.3630 
2011-01-23,-13.2453,-9.7237,1.0109 
2011-01-24,-15.7802,-5.5642,1.4315 
2011-01-25,-5.2793,-1.2511,0.2560 
2011-01-26,-4.8254,-1.5592,0.0255 
2011-01-27,-6.2379,-2.0344,2.3238 
2011-01-28,-6.6130,-1.9560,3.1397 
2011-01-29,-7.4164,-2.8499,4.3328 
2011-01-30,-5.8228,-3.1938,0.0466 
2011-01-31,-12.8017,-5.3965,0.0129 
2011-02-01,-10.4602,-7.1192,1.4191 
2011-02-02,-7.7474,-2.8503,18.9265 
2011-02-03,-13.3325,-6.2339,0.1198 
2011-02-04,-15.0894,-8.5162,0.0000 
2011-02-05,-10.5142,-5.2992,13.5063 
2011-02-06,-10.8800,-2.3326,2.2054 
2011-02-07,-2.6647,-0.9262,1.7062 
2011-02-08,-12.9009,-2.9382,0.4086 
2011-02-09,-14.1338,-10.0270,0.0240 
2011-02-10,-18.4683,-10.2602,0.0792 
2011-02-11,-18.8042,-7.2757,0.1414 
2011-02-12,-7.1789,-1.9995,0.4732 
2011-02-13,-2.8206,2.4944,0.9526 
2011-02-14,-0.4665,3.0263,0.0605 
2011-02-15,-7.2446,-1.2950,5.9380e-04 
2011-02-16,-4.8719,2.3933,0.0023 
2011-02-17,2.2918,8.3868,5.8107e-04 
2011-02-18,4.6462,12.2447,1.2071e-04 
2011-02-19,-4.3362,3.6865,0.0000 
2011-02-20,-5.9700,-0.2136,5.6456 
2011-02-21,-7.2090,-1.8785,21.9319 
2011-02-22,-10.6437,-7.5613,9.8792e-04 
2011-02-23,-9.6451,-4.8151,0.0380 
2011-02-24,-5.2512,0.8391,1.1882 
2011-02-25,-3.2737,-0.8469,8.0014 
2011-02-26,-6.1008,-1.1520,1.6042 
2011-02-27,-3.1405,1.0162,1.0403 
2011-02-28,-1.1760,1.6802,23.5165 
2011-03-01,-6.2363,1.5658,9.9972e-05 
2011-03-02,-4.6536,1.8293,4.2253e-04 
2011-03-03,-11.3444,-3.0011,0.0024 
2011-03-04,-3.0541,6.2648,2.8376 
2011-03-05,0.0807,8.5790,27.6780 
2011-03-06,-4.7651,-0.4419,5.5325 
2011-03-07,-9.1997,-3.7328,0.0018 
2011-03-08,-5.0376,1.8506,0.0000 
2011-03-09,1.0755,7.0299,14.8341 
2011-03-10,2.2831,8.1009,4.1826 
2011-03-11,-0.3868,2.6053,10.8425 
2011-03-12,-2.3971,4.6464,0.0505 
2011-03-13,-0.9065,3.5264,0.0521 
2011-03-14,-4.3193,1.3184,0.0849 
2011-03-15,-2.9102,3.7341,0.5723 
2011-03-16,3.4507,10.1381,2.1903 
2011-03-17,4.8625,15.1209,0.0018 
2011-03-18,8.7931,16.2524,0.0016 
2011-03-19,-0.6528,9.5809,0.0000 
2011-03-20,-2.1807,7.7070,0.0318 
2011-03-21,6.9290,13.4775,17.4017 
2011-03-22,-0.2573,9.7938,0.7872 
2011-03-23,-1.6401,3.0765,13.2381 
2011-03-24,-4.1030,-1.6996,0.2599 
2011-03-25,-7.5103,-2.3722,0.0112 
2011-03-26,-7.8764,-2.5213,0.0461 
2011-03-27,-7.3737,-0.7192,0.0034 
2011-03-28,-7.4714,1.1227,0.0016 
2011-03-29,-3.2262,3.6778,2.9566e-04 
2011-03-30,-2.8452,3.3738,0.0066 
2011-03-31,-2.4745,4.6246,0.0389 
2011-04-01,0.7263,6.4880,3.2772e-04 
2011-04-02,0.2210,7.6953,0.1081 
2011-04-03,1.5472,6.2034,1.7679 
2011-04-04,4.8865,16.4754,8.7438 
2011-04-05,0.0370,7.9539,0.4684 
2011-04-06,1.6396,6.6112,21.8306 
2011-04-07,0.1020,8.6797,3.0732 
2011-04-08,3.4411,7.2591,9.7268 
2011-04-09,1.9074,10.2797,0.0148 
2011-04-10,5.4731,23.4744,0.0248 
2011-04-11,13.8986,22.7779,0.5344 
2011-04-12,3.7755,13.3905,8.9205e-04 
2011-04-13,2.9187,14.6492,2.3828e-07 
2011-04-14,4.2379,13.9459,0.0234 
2011-04-15,2.6422,10.4291,0.0375 
2011-04-16,8.6883,14.7349,12.3204 
2011-04-17,2.3498,9.6415,0.3843 
2011-04-18,-0.8652,6.6397,3.7120 
2011-04-19,-0.3402,4.7748,1.3958 
2011-04-20,4.5634,9.8220,14.2178 
2011-04-21,-1.0344,8.0818,0.0376 
2011-04-22,1.9312,7.4846,4.0044 
2011-04-23,6.7945,18.3291,23.2848 
2011-04-24,6.0752,16.1954,0.9978 
2011-04-25,8.0487,12.7580,14.9375 
2011-04-26,7.7163,20.0639,3.8013 
2011-04-27,14.5748,20.0911,13.0078 
2011-04-28,7.9504,16.6181,4.9556 
2011-04-29,3.6022,12.8215,2.2050 
2011-04-30,4.0197,12.4293,0.0133 
2011-05-01,9.2270,19.3669,3.1608 
2011-05-02,7.1103,19.0924,0.0640 
2011-05-03,4.8520,13.3608,11.0225 
2011-05-04,4.0587,11.4671,0.1814 
2011-05-05,6.5897,15.9986,0.0528 
2011-05-06,9.4942,15.6168,2.2711 
2011-05-07,10.3225,16.1994,0.0130 
2011-05-08,9.3006,16.2994,0.0109 
2011-05-09,7.8559,16.0208,0.0073 
2011-05-10,11.2782,18.9596,2.1778 
2011-05-11,12.3818,23.1962,0.0549 
2011-05-12,15.0739,27.3653,2.6392 
2011-05-13,18.0890,26.2652,3.2085 
2011-05-14,13.6256,21.8046,1.5913 
2011-05-15,8.2384,14.9496,25.1956 
2011-05-16,5.8318,7.9969,19.2781 
2011-05-17,6.4277,13.1040,3.3916 
2011-05-18,11.5432,18.1481,7.4731 
2011-05-19,10.7690,18.6105,0.5845 
2011-05-20,13.5257,21.4667,4.4233e-04 
2011-05-21,14.5982,23.0727,0.0069 
2011-05-22,17.3940,27.4417,4.8814 
2011-05-23,17.6876,26.6553,3.3218 
2011-05-24,15.9856,21.3543,2.5089 
2011-05-25,10.3307,19.5221,29.5826 
2011-05-26,10.2141,19.3787,33.4071 
2011-05-27,8.4191,14.9167,4.7587 
2011-05-28,12.8642,19.5023,0.3465 
2011-05-29,16.1952,25.1808,7.6058 
2011-05-30,21.2412,28.2710,0.4487 
2011-05-31,22.5975,30.2963,2.2461e-05 
2011-06-01,21.4286,29.4629,0.0105 
2011-06-02,13.9519,21.8981,0.0096 
2011-06-03,12.5954,19.6437,1.4464e-05 
2011-06-04,15.2149,31.6964,0.0631 
2011-06-05,18.0219,29.1011,0.0361 
2011-06-06,17.9706,26.3741,0.1148 
2011-06-07,19.8164,33.6650,0.7840 
2011-06-08,24.7506,33.0745,0.0392 
2011-06-09,22.5702,32.1853,3.0219 
2011-06-10,12.5475,21.4488,5.5325 
2011-06-11,15.2841,23.3523,0.5309 
2011-06-12,12.1994,23.4403,0.6301 
2011-06-13,13.2716,21.5701,4.7123e-04 
2011-06-14,12.6333,20.7578,5.3595e-04 
2011-06-15,15.4594,21.3905,0.0022 
2011-06-16,16.1357,24.1291,4.2751 
2011-06-17,17.6410,24.1773,0.0215 
2011-06-18,19.4445,25.1902,1.5853e-05 
2011-06-19,17.5997,24.0598,8.7150e-04 
2011-06-20,17.6583,25.8857,1.6833 
2011-06-21,19.1755,27.8291,11.3306 
2011-06-22,19.6033,26.5639,34.5607 
2011-06-23,19.2968,22.6778,2.2751 
2011-06-24,17.3034,21.1683,4.1411 
2011-06-25,14.6700,23.7749,0.0118 
2011-06-26,18.5632,23.7248,0.0181 
2011-06-27,17.5508,23.9789,0.0088 
2011-06-28,19.2905,23.5958,0.0076 
2011-06-29,15.5791,22.9558,5.7707e-08 
2011-06-30,18.3967,25.8929,0.0000 
2011-07-01,20.0445,28.0461,0.0025 
2011-07-02,20.7124,33.3674,0.7012 
2011-07-03,21.1369,29.5489,32.7825 
2011-07-04,20.9625,26.4817,0.0072 
2011-07-05,20.4070,28.5413,0.0000 
2011-07-06,24.0955,29.1665,0.0720 
2011-07-07,19.0734,25.9419,0.0031 
2011-07-08,20.4212,27.2687,0.6543 
2011-07-09,20.3375,27.2058,2.8958e-04 
2011-07-10,22.1972,29.1112,0.0000 
2011-07-11,24.1497,33.2858,9.7862 
2011-07-12,21.7519,32.7651,0.1417 
2011-07-13,17.9039,28.3673,0.0836 
2011-07-14,17.0977,24.5670,0.0266 
2011-07-15,20.3769,27.3860,0.0696 
2011-07-16,21.7612,29.1550,0.0093 
2011-07-17,23.6165,30.2268,2.7569e-05 
2011-07-18,24.0351,33.1093,0.6054 
2011-07-19,21.7486,30.9343,14.1765 
2011-07-20,24.0198,31.9996,1.0941e-04 
2011-07-21,27.3127,34.5699,0.0013 
2011-07-22,24.4167,33.9398,1.5203 
2011-07-23,23.3529,32.2859,0.7625 
2011-07-24,21.5179,28.3556,2.1400 
2011-07-25,21.5166,28.2008,3.4305 
2011-07-26,22.4168,27.6529,1.2507e-04 
2011-07-27,18.9920,26.2601,0.0871 
2011-07-28,22.8479,30.8812,47.5510 
2011-07-29,21.9318,30.6348,13.7271 
2011-07-30,22.6580,28.1411,0.0031 
2011-07-31,24.3898,30.7536,6.4937e-05 
2011-08-01,23.0301,31.1856,0.0592 
2011-08-02,23.4195,30.2229,0.0604 
2011-08-03,21.7006,27.9129,4.9160 
