Meteorological forcing data for the Large Basin Runoff Model.      
eri, 19,   <- lake basin, subbasin            
2010-04-13,5.6528,12.1779,2.2142e-04 
2010-04-14,6.3287,15.2499,8.0237e-04 
2010-04-15,10.6015,23.5899,5.9054e-04 
2010-04-16,11.2199,21.9532,0.2507 
2010-04-17,0.5902,8.6136,0.3291 
2010-04-18,1.8800,11.1662,0.4802 
2010-04-19,1.9667,13.2034,1.9045e-04 
2010-04-20,7.1950,15.3993,0.0172 
2010-04-21,9.5872,15.7539,0.0084 
2010-04-22,-0.2225,12.6756,9.7441e-04 
2010-04-23,1.3267,14.1398,2.1939e-05 
2010-04-24,7.8762,17.0909,0.0058 
2010-04-25,7.8097,14.1593,9.9033 
2010-04-26,8.0319,15.1238,0.4654 
2010-04-27,0.5378,12.7858,4.8288e-04 
2010-04-28,-0.1442,9.5774,1.0699e-04 
2010-04-29,3.0855,15.3213,9.4219e-04 
2010-04-30,9.6032,22.9065,0.0083 
2010-05-01,15.5352,22.1287,2.1299 
2010-05-02,16.1542,20.6598,0.5138 
2010-05-03,14.2832,19.5174,12.9732 
2010-05-04,11.9182,18.8793,0.4100 
2010-05-05,12.0555,22.5075,8.6871 
2010-05-06,9.3463,14.2672,3.1742 
2010-05-07,5.2242,9.9833,9.0062 
2010-05-08,1.3565,8.1683,20.8195 
2010-05-09,-1.2440,5.2214,0.2583 
2010-05-10,-0.8076,10.5436,0.0038 
2010-05-11,3.8795,10.2337,3.5267 
2010-05-12,4.3471,11.7375,2.5443 
2010-05-13,5.0044,10.9067,9.7236 
2010-05-14,7.5436,15.6284,6.4222 
2010-05-15,5.2416,14.1371,0.0230 
2010-05-16,5.6741,17.5100,3.6913e-04 
2010-05-17,11.2423,17.2616,0.0016 
2010-05-18,11.6782,17.4995,0.0247 
2010-05-19,11.2359,21.4573,0.0161 
2010-05-20,13.4688,25.0327,0.0065 
2010-05-21,15.5985,23.4091,0.0137 
2010-05-22,16.2159,21.8279,4.3768 
2010-05-23,14.3801,22.5632,0.3763 
2010-05-24,16.9653,25.2420,2.4659e-04 
2010-05-25,19.3458,26.0911,4.1997e-04 
2010-05-26,21.3572,27.6313,0.0015 
2010-05-27,18.0408,26.8521,0.2084 
2010-05-28,18.9240,24.7508,0.1395 
2010-05-29,17.4088,22.9892,0.1019 
2010-05-30,16.8814,26.7968,0.0047 
2010-05-31,21.4815,28.5402,0.0395 
2010-06-01,16.9059,23.0754,10.1492 
2010-06-02,17.1523,24.5012,19.0219 
2010-06-03,14.9168,20.8134,12.1433 
2010-06-04,13.8240,21.1563,1.1384 
2010-06-05,16.2585,22.7620,8.5378 
2010-06-06,10.6831,20.1687,26.2980 
2010-06-07,8.4315,15.2626,0.0396 
2010-06-08,7.3398,17.9125,0.0130 
2010-06-09,10.8658,20.1320,10.2340 
2010-06-10,12.4904,20.4291,4.5146 
2010-06-11,12.2985,22.1514,0.0253 
2010-06-12,16.1782,23.1689,4.0370 
2010-06-13,15.5030,20.6378,1.1117 
2010-06-14,14.6986,22.1986,0.4880 
2010-06-15,14.7347,21.4867,0.0041 
2010-06-16,15.7945,21.7269,11.9455 
2010-06-17,11.4403,21.7906,0.2199 
2010-06-18,16.6904,23.6902,0.0094 
2010-06-19,19.8023,26.0744,0.0951 
2010-06-20,17.7425,24.4495,0.0509 
2010-06-21,14.6677,24.7015,1.1496e-05 
2010-06-22,18.2905,24.4185,11.0424 
2010-06-23,19.0622,26.8174,0.2108 
2010-06-24,18.4963,23.0610,10.7466 
2010-06-25,12.3743,22.4586,0.2459 
2010-06-26,17.1545,21.9316,6.0620 
2010-06-27,17.1886,26.0586,0.1757 
2010-06-28,19.5481,22.7721,22.3157 
2010-06-29,11.5513,20.2382,0.0477 
2010-06-30,8.7852,15.8888,0.0103 
2010-07-01,9.2599,19.4235,0.0226 
2010-07-02,13.3379,21.8815,0.0088 
2010-07-03,15.9285,25.3974,1.4292e-04 
2010-07-04,18.9643,27.6950,7.9326e-04 
2010-07-05,22.2692,29.8737,0.0024 
2010-07-06,24.3566,29.6266,0.0040 
2010-07-07,23.5946,30.1573,0.0892 
2010-07-08,23.4779,30.1172,1.1248 
2010-07-09,19.8616,26.8215,30.2920 
2010-07-10,16.0406,25.0163,0.0230 
2010-07-11,19.2778,26.1104,1.0992 
2010-07-12,19.2746,25.3778,6.8813 
2010-07-13,18.4659,24.8738,0.3731 
2010-07-14,18.5094,26.0868,0.0285 
2010-07-15,20.8541,27.1587,0.9558 
2010-07-16,20.3099,26.8731,11.4471 
2010-07-17,20.8406,25.9088,0.7970 
2010-07-18,16.1593,25.6933,0.1240 
2010-07-19,18.7663,25.7090,6.5632 
2010-07-20,16.9777,25.3678,0.1098 
2010-07-21,19.0197,24.9115,0.7116 
2010-07-22,16.8219,24.2060,0.0095 
2010-07-23,16.8449,27.2636,29.3302 
2010-07-24,21.3982,27.3015,9.9570 
2010-07-25,17.0833,23.0062,0.5607 
2010-07-26,15.2986,24.9070,4.9259e-04 
2010-07-27,18.5040,26.3199,0.0207 
2010-07-28,19.5886,27.5760,11.7670 
2010-07-29,15.3243,21.9246,0.9633 
2010-07-30,14.1320,22.5449,0.0239 
2010-07-31,16.1804,23.6607,0.4733 
2010-08-01,15.2190,24.8271,0.2501 
2010-08-02,19.1018,25.8940,0.0464 
2010-08-03,21.3325,27.6308,0.0357 
2010-08-04,21.1715,27.5989,0.3155 
2010-08-05,19.3978,26.5940,0.9213 
2010-08-06,15.1183,20.6484,0.1637 
2010-08-07,13.2847,20.8141,0.2661 
2010-08-08,16.8041,26.3289,3.3654 
2010-08-09,19.6347,27.2576,8.4472 
2010-08-10,19.5550,26.8085,1.2963 
2010-08-11,19.7259,26.6051,0.1108 
2010-08-12,20.8981,26.5147,0.0924 
2010-08-13,18.3672,26.9559,0.0385 
2010-08-14,19.8717,29.0346,0.2477 
2010-08-15,22.4320,28.5388,0.7723 
2010-08-16,17.5473,26.2846,1.4055 
2010-08-17,15.4057,22.8607,0.0121 
2010-08-18,15.4025,23.3092,0.0156 
2010-08-19,17.1226,24.4425,0.8048 
2010-08-20,13.9901,21.9507,0.0856 
2010-08-21,17.1308,27.3804,1.7927 
2010-08-22,18.5992,23.6728,20.7402 
2010-08-23,16.8602,21.0549,2.6095 
2010-08-24,15.2045,21.1615,0.2462 
2010-08-25,15.9113,20.9316,0.1197 
2010-08-26,12.7681,19.1914,0.0375 
2010-08-27,11.4111,20.9813,0.0012 
2010-08-28,15.6698,25.0015,0.0115 
2010-08-29,20.0990,27.2167,0.0000 
2010-08-30,22.6140,29.4771,0.0157 
2010-08-31,24.3290,29.0197,0.0127 
2010-09-01,22.0464,27.4264,0.0021 
2010-09-02,21.1976,26.1622,3.2060 
2010-09-03,17.6278,24.1549,11.2679 
2010-09-04,11.8052,18.2446,5.3319 
2010-09-05,10.4541,15.6235,2.8456 
2010-09-06,13.2893,21.3864,0.7719 
2010-09-07,17.6674,25.7010,0.2423 
2010-09-08,13.1954,21.9829,2.7844 
2010-09-09,11.5615,15.1044,1.1800 
2010-09-10,9.6562,17.5198,0.4657 
2010-09-11,12.3329,18.3871,0.1559 
2010-09-12,12.4730,17.7200,4.5869 
2010-09-13,13.5802,19.8794,1.8080 
2010-09-14,9.1211,16.8665,0.0246 
2010-09-15,7.4066,16.0072,0.0729 
2010-09-16,11.8390,15.8528,22.3087 
2010-09-17,7.4116,14.9825,0.2918 
2010-09-18,11.1508,19.4945,0.3716 
2010-09-19,8.4976,16.2246,0.2037 
2010-09-20,7.0028,16.0569,0.1163 
2010-09-21,11.2587,24.5092,0.1002 
2010-09-22,17.8987,24.1711,8.3524 
2010-09-23,10.7374,22.3969,0.1028 
2010-09-24,21.4413,25.4363,0.3294 
2010-09-25,11.3884,21.7910,1.3623 
2010-09-26,6.2807,13.4710,0.2303 
2010-09-27,9.5308,15.1630,3.2358 
2010-09-28,12.1738,13.8518,33.7117 
2010-09-29,10.6828,16.7489,0.3049 
2010-09-30,12.7094,18.4799,0.0192 
2010-10-01,9.1443,14.0923,0.0733 
2010-10-02,6.6433,9.7759,4.9310 
2010-10-03,3.3993,8.9942,2.8553 
2010-10-04,3.1020,10.9877,0.6912 
2010-10-05,7.0027,13.5917,4.1546 
2010-10-06,9.7985,15.4267,5.8315 
2010-10-07,9.4380,15.2238,0.1309 
2010-10-08,8.7259,18.7334,0.0256 
2010-10-09,9.7923,17.5766,0.0016 
2010-10-10,9.0105,18.7189,0.0129 
2010-10-11,10.7212,15.2929,1.8839 
2010-10-12,3.5715,12.7953,1.1701 
2010-10-13,6.1279,12.9489,0.3194 
2010-10-14,8.7396,10.7558,22.7618 
2010-10-15,5.0067,11.3050,0.0542 
2010-10-16,3.9827,11.5172,6.6450e-04 
2010-10-17,7.1987,11.7753,0.0033 
2010-10-18,5.2699,8.5095,0.0525 
2010-10-19,3.6756,9.7559,0.1294 
2010-10-20,4.3759,13.5605,0.0373 
2010-10-21,3.9432,11.5003,8.1415 
2010-10-22,0.7938,7.2865,1.2118 
2010-10-23,4.6253,14.2307,4.7224 
2010-10-24,11.2555,16.2303,6.3982 
2010-10-25,13.9159,16.9507,1.7747 
2010-10-26,14.7311,19.3343,7.0383 
2010-10-27,9.6509,14.9816,1.7215 
2010-10-28,6.1148,13.5305,0.4062 
2010-10-29,3.7549,7.3892,1.3422 
2010-10-30,2.4754,8.9456,0.0206 
2010-10-31,-0.6689,7.5224,0.0644 
2010-11-01,-1.9164,4.3080,0.0040 
2010-11-02,-0.3427,5.3631,0.0271 
2010-11-03,1.3876,6.9367,0.8165 
2010-11-04,2.8943,7.4836,1.9202 
2010-11-05,0.7502,5.7474,4.6986 
2010-11-06,-2.6676,3.3594,0.1618 
2010-11-07,-0.4024,6.2510,0.0245 
2010-11-08,2.6282,8.8424,0.0053 
2010-11-09,2.1108,8.3222,0.0062 
2010-11-10,2.1554,8.5967,0.0013 
2010-11-11,1.1401,9.4129,0.0011 
2010-11-12,3.8459,12.8663,0.0031 
2010-11-13,4.7609,10.3619,0.1021 
2010-11-14,4.3858,8.7071,1.2731 
2010-11-15,1.3005,7.4910,0.0342 
2010-11-16,3.5928,9.0486,1.5821 
2010-11-17,3.5100,10.2214,17.6182 
2010-11-18,2.0751,5.8349,1.1679 
2010-11-19,-3.0174,3.6056,0.0806 
2010-11-20,1.2475,4.8686,0.0126 
2010-11-21,-3.8319,5.1411,0.0894 
2010-11-22,6.0551,13.1456,8.1647 
2010-11-23,0.2704,14.5044,7.5689 
2010-11-24,-3.2931,1.8355,0.0978 
2010-11-25,-2.7347,5.4507,1.2266 
2010-11-26,-6.0485,7.6677,10.9694 
2010-11-27,-3.7526,1.2764,1.7413 
2010-11-28,-4.3143,0.6157,0.2456 
2010-11-29,-1.3708,4.3878,0.0715 
2010-11-30,2.0035,10.1617,13.2360 
2010-12-01,-3.2107,9.8647,13.0669 
2010-12-02,-4.0305,-1.6578,0.8075 
2010-12-03,-5.3259,-0.0973,0.5426 
2010-12-04,-6.6034,-2.5322,0.4351 
2010-12-05,-7.9811,-2.6196,0.4000 
2010-12-06,-5.8629,-3.8166,5.0971 
2010-12-07,-7.0004,-4.7899,1.9425 
2010-12-08,-9.1628,-5.6790,2.1906 
2010-12-09,-10.9907,-5.4270,0.6026 
2010-12-10,-7.6971,0.6756,0.9695 
2010-12-11,-3.2148,1.8870,0.3171 
2010-12-12,-0.6709,1.1533,14.7007 
2010-12-13,-9.9632,-0.5862,4.1890 
2010-12-14,-10.9911,-8.7189,2.1474 
2010-12-15,-11.2742,-5.3355,1.5310 
2010-12-16,-8.0323,-4.7387,2.9212 
2010-12-17,-7.3247,-3.1821,1.9986 
2010-12-18,-9.0982,-5.2620,1.0048 
2010-12-19,-9.3315,-5.0322,0.8150 
2010-12-20,-7.1034,-2.3702,0.5518 
2010-12-21,-7.9914,-4.0331,0.2519 
2010-12-22,-8.9024,-3.6629,0.1227 
2010-12-23,-5.3177,-3.1786,0.2094 
2010-12-24,-5.3471,-3.7037,0.1007 
2010-12-25,-8.0639,-4.8267,0.0605 
2010-12-26,-8.8341,-6.4527,0.1987 
2010-12-27,-10.4565,-4.7635,0.1826 
2010-12-28,-6.2645,-3.8307,0.1888 
2010-12-29,-6.4476,-2.5310,0.1729 
2010-12-30,-5.4004,2.2476,0.3359 
2010-12-31,2.0309,4.7972,2.0959 
2011-01-01,3.5353,7.8688,10.9404 
2011-01-02,-9.6901,1.9318,0.8730 
2011-01-03,-9.6181,-3.3835,1.0936 
2011-01-04,-3.9918,-0.9615,4.7916 
2011-01-05,-7.2234,-1.9011,3.0926 
2011-01-06,-9.4102,-4.6011,2.2054 
2011-01-07,-10.3799,-4.8268,2.7491 
2011-01-08,-9.7971,-6.6385,1.0764 
2011-01-09,-12.1185,-6.6464,0.1556 
2011-01-10,-12.3191,-6.1315,0.1573 
2011-01-11,-10.9775,-5.9680,1.0672 
2011-01-12,-9.8634,-7.3981,9.9918 
2011-01-13,-10.7510,-7.5520,1.1875 
2011-01-14,-10.3328,-5.3728,1.1074 
2011-01-15,-9.6057,-4.2157,11.1353 
2011-01-16,-11.0190,-4.4517,1.4345 
2011-01-17,-16.5755,-9.1571,0.0748 
2011-01-18,-8.6003,1.3244,1.2299 
2011-01-19,-8.7093,-0.3210,0.7128 
2011-01-20,-12.1793,-7.7412,0.9626 
2011-01-21,-11.0116,-8.6600,4.9870 
2011-01-22,-15.4974,-11.3868,1.7070 
2011-01-23,-18.3407,-12.4104,1.3626 
2011-01-24,-20.6291,-11.1442,1.1522 
2011-01-25,-10.9304,-2.3795,1.5133 
2011-01-26,-6.0134,-2.6445,0.1657 
2011-01-27,-5.9645,-2.8813,0.9462 
2011-01-28,-6.7661,-2.8211,1.3504 
2011-01-29,-8.1985,-3.9768,2.0425 
2011-01-30,-11.7989,-6.4282,0.3099 
2011-01-31,-17.2776,-8.5302,0.0818 
2011-02-01,-12.6143,-9.2914,1.3795 
2011-02-02,-10.8374,-5.5030,17.6248 
2011-02-03,-13.3602,-8.0308,0.4967 
2011-02-04,-13.9570,-8.1163,0.0144 
2011-02-05,-12.3055,-3.7173,3.3071 
2011-02-06,-8.0486,-3.1029,4.6936 
2011-02-07,-4.7179,-1.0324,1.2769 
2011-02-08,-13.1974,-3.4576,0.3360 
2011-02-09,-13.8759,-9.8182,0.2314 
2011-02-10,-16.7271,-10.4776,0.2610 
2011-02-11,-18.3971,-9.3861,0.6199 
2011-02-12,-9.5684,-4.8982,4.8213 
2011-02-13,-8.0241,2.0616,1.5707 
2011-02-14,-5.1289,2.5669,0.2470 
2011-02-15,-13.8570,-5.9070,0.0039 
2011-02-16,-8.6790,3.4573,0.6589 
2011-02-17,1.7142,6.2742,0.4076 
2011-02-18,1.0678,6.4982,1.0662 
2011-02-19,-7.2836,0.2624,1.7978 
2011-02-20,-10.2638,-3.5390,0.0219 
2011-02-21,-11.6173,-4.8125,6.7223 
2011-02-22,-14.7096,-6.6179,0.1617 
2011-02-23,-10.2622,-2.1705,0.0024 
2011-02-24,-5.4644,-0.2307,2.2263 
2011-02-25,-4.6251,-1.8793,3.4033 
2011-02-26,-10.8481,-3.1690,3.2075 
2011-02-27,-4.2679,1.2391,6.4827 
2011-02-28,-4.0812,0.8121,13.5350 
2011-03-01,-9.2449,-1.7975,0.0036 
2011-03-02,-9.9916,0.5412,0.0781 
2011-03-03,-12.9170,-4.4381,0.0269 
2011-03-04,-5.7310,3.9000,2.9292 
2011-03-05,2.2660,5.0327,26.1983 
2011-03-06,-5.6573,1.1600,9.1312 
2011-03-07,-12.4662,-1.6893,0.0015 
2011-03-08,-8.5044,0.1816,8.8872e-04 
2011-03-09,-2.7057,1.1114,9.0006 
2011-03-10,1.2356,4.6672,10.6709 
2011-03-11,-0.2001,2.4416,17.4860 
2011-03-12,-3.6259,2.7816,0.9917 
2011-03-13,-1.9339,0.9798,0.8690 
2011-03-14,-8.5328,0.4119,0.0150 
2011-03-15,-3.0351,4.6785,0.0794 
2011-03-16,1.3996,4.6494,5.6552 
2011-03-17,1.9770,9.7978,0.0172 
2011-03-18,3.8798,12.2339,0.1487 
2011-03-19,-5.5140,3.1956,0.0201 
2011-03-20,-5.8461,3.3861,0.0011 
2011-03-21,1.2288,6.9209,7.6810 
2011-03-22,-2.7369,3.4667,0.5817 
2011-03-23,-6.3542,1.7438,19.9478 
2011-03-24,-8.9533,-3.1036,0.8421 
2011-03-25,-11.3838,-3.8471,0.0401 
2011-03-26,-12.4053,-3.6290,0.0198 
2011-03-27,-11.3409,-3.1913,7.5651e-05 
2011-03-28,-10.9462,-1.2437,5.5215e-06 
2011-03-29,-8.0264,2.3313,0.0275 
2011-03-30,-3.9691,3.0185,0.0336 
2011-03-31,-1.5311,2.9916,0.9844 
2011-04-01,-0.8639,5.0199,0.0218 
2011-04-02,-2.1934,6.5610,0.0043 
2011-04-03,-1.5769,6.1955,0.6592 
2011-04-04,0.2918,14.7093,19.8041 
2011-04-05,-0.7723,9.2002,1.9730 
2011-04-06,-2.1151,4.3943,1.0430 
2011-04-07,0.0113,8.9920,0.0414 
2011-04-08,1.3757,8.3422,0.0059 
2011-04-09,2.6514,12.1095,0.0058 
2011-04-10,5.2533,19.8271,2.8952 
2011-04-11,11.3643,20.3901,0.1615 
2011-04-12,1.3641,10.7660,0.0194 
2011-04-13,4.0085,13.0857,0.2206 
2011-04-14,2.2865,11.9385,0.0081 
2011-04-15,-3.5440,6.3957,6.4960e-04 
2011-04-16,3.7249,10.1882,17.7882 
2011-04-17,-0.2331,10.0592,3.2734 
2011-04-18,-3.7014,4.7657,0.8158 
2011-04-19,-2.9045,5.3055,0.0971 
2011-04-20,1.8153,8.4864,18.1454 
2011-04-21,-1.6879,5.9642,0.3682 
2011-04-22,0.1814,6.8749,0.1703 
2011-04-23,4.1890,16.8494,13.4720 
2011-04-24,3.0592,14.4418,0.2520 
2011-04-25,5.4664,12.9005,4.9840 
2011-04-26,5.9934,16.3142,9.4830 
2011-04-27,13.4122,19.9453,12.3097 
2011-04-28,8.2658,15.6892,6.8917 
2011-04-29,1.6266,8.1933,0.3465 
2011-04-30,3.7328,14.3706,0.0433 
2011-05-01,9.5963,14.4297,3.0650 
2011-05-02,7.6566,13.8720,1.3947 
2011-05-03,3.8295,10.5359,7.6198 
2011-05-04,1.4148,10.6760,0.1939 
2011-05-05,3.8750,13.5931,0.0285 
2011-05-06,7.0855,12.7320,4.5864 
2011-05-07,7.2452,13.6729,2.0036 
2011-05-08,6.2491,14.9985,0.0083 
2011-05-09,8.7898,16.2191,0.0021 
2011-05-10,9.7489,15.0089,0.0557 
2011-05-11,8.7767,18.9402,0.0470 
2011-05-12,11.0028,22.7521,0.0386 
2011-05-13,14.4352,24.5397,2.8577 
2011-05-14,14.3568,21.0913,18.1859 
2011-05-15,6.5626,13.5427,18.2648 
2011-05-16,4.7275,7.2569,8.3755 
2011-05-17,5.5397,12.7458,2.5722 
2011-05-18,11.3423,17.4549,6.1692 
2011-05-19,11.6356,17.6842,17.7742 
2011-05-20,12.6351,21.7986,0.0187 
2011-05-21,14.5175,22.1896,0.5665 
2011-05-22,17.7763,22.9370,2.0626 
2011-05-23,17.4437,22.6461,4.0649 
2011-05-24,13.1131,18.1617,3.6008 
2011-05-25,7.5657,17.8553,0.6500 
2011-05-26,11.3250,18.5504,18.4742 
2011-05-27,8.9648,13.9303,5.8347 
2011-05-28,10.6846,18.6273,0.2806 
2011-05-29,14.6679,22.9134,2.0186 
2011-05-30,15.5645,25.1842,13.9937 
2011-05-31,20.7222,28.5508,0.0022 
2011-06-01,19.1421,27.1819,6.6004e-05 
2011-06-02,7.5420,18.5209,0.0268 
2011-06-03,9.1431,20.5916,0.0286 
2011-06-04,15.5607,23.8075,17.2908 
2011-06-05,14.1474,22.9553,0.0557 
2011-06-06,15.6117,25.0754,0.0132 
2011-06-07,18.1370,28.2924,7.9847 
2011-06-08,21.9329,30.6969,6.6515 
2011-06-09,19.5378,29.5245,0.4989 
2011-06-10,9.9366,21.2949,0.0037 
2011-06-11,12.0050,20.4277,0.8116 
2011-06-12,8.8842,19.9323,0.1634 
2011-06-13,9.5521,16.8094,0.0344 
2011-06-14,10.1894,19.3530,0.0651 
2011-06-15,15.0876,23.6978,1.0300e-04 
2011-06-16,17.0319,22.9921,0.0330 
2011-06-17,14.5189,22.4400,0.0472 
2011-06-18,16.8731,24.3005,0.0199 
2011-06-19,12.7499,22.2877,0.0045 
2011-06-20,14.0835,23.1449,0.0633 
2011-06-21,17.1885,24.4094,0.3898 
2011-06-22,17.4906,24.7006,4.3765 
2011-06-23,16.2092,23.5091,19.8931 
2011-06-24,16.8363,18.7880,5.5068 
2011-06-25,13.7652,17.9253,0.9515 
2011-06-26,13.4802,22.1404,0.0820 
2011-06-27,16.8833,23.6041,0.0218 
2011-06-28,17.9054,23.3872,1.5130 
2011-06-29,12.2956,18.4216,0.1002 
2011-06-30,12.0466,22.5263,3.3899e-04 
2011-07-01,15.9033,24.4154,0.0032 
2011-07-02,19.2660,26.8238,0.1003 
2011-07-03,17.6003,24.8398,9.1375 
2011-07-04,15.8160,23.3057,0.0020 
2011-07-05,17.8192,26.5083,0.0205 
2011-07-06,19.9645,25.7501,0.0470 
2011-07-07,17.7736,23.2279,0.0142 
2011-07-08,18.4947,25.3097,0.0138 
2011-07-09,15.0005,24.8256,0.0030 
2011-07-10,20.5952,29.1141,0.0464 
2011-07-11,22.8125,29.3051,0.0028 
2011-07-12,19.4361,28.3252,0.0602 
2011-07-13,15.3078,23.1883,0.0058 
2011-07-14,15.8651,24.7230,0.0076 
2011-07-15,18.6688,25.5722,0.0114 
2011-07-16,18.8782,28.0745,0.0364 
2011-07-17,22.3358,30.4746,0.0163 
2011-07-18,22.7221,29.7245,0.6565 
2011-07-19,20.4621,28.2233,0.0664 
2011-07-20,19.3267,32.3179,0.0070 
2011-07-21,25.7604,33.3337,0.0202 
2011-07-22,20.3703,31.4917,0.1101 
2011-07-23,23.6433,29.7578,0.3421 
2011-07-24,19.1449,26.1144,3.3989 
2011-07-25,19.7539,25.3454,2.6761 
2011-07-26,17.2757,22.1337,0.2383 
2011-07-27,15.7279,24.5278,0.0039 
2011-07-28,19.3852,26.6525,5.9472 
2011-07-29,19.3815,26.6993,10.9717 
2011-07-30,17.5220,27.3362,0.0029 
2011-07-31,22.1113,28.9734,0.8335 
2011-08-01,20.9215,27.6624,0.2644 
2011-08-02,17.7094,26.7212,0.0082 
2011-08-03,18.9352,24.6238,5.3970 
2011-08-04,15.9671,25.0079,0.4350 
2011-08-05,19.1570,26.2682,0.0182 
2011-08-06,20.5539,26.8445,1.6568 
