Meteorological forcing data for the Large Basin Runoff Model.      
eri, 20,   <- lake basin, subbasin            
yyyy-mm-dd, Tmin(C), Tmax(C), Prec(mm)                             
2010-01-01,-5.9862,-2.7411,1.5033 
2010-01-02,-10.9297,-4.4926,1.7582 
2010-01-03,-12.0127,-6.9865,1.9578 
2010-01-04,-9.8165,-6.6898,0.5658 
2010-01-05,-8.3504,-4.2171,3.1530 
2010-01-06,-7.0040,-3.5213,0.5678 
2010-01-07,-5.7470,-2.0311,0.9456 
2010-01-08,-8.0770,-3.2758,7.3339 
2010-01-09,-13.0059,-7.5838,0.0145 
2010-01-10,-11.9198,-5.6579,0.0630 
2010-01-11,-7.7334,-5.2474,2.3507 
2010-01-12,-11.4359,-5.8564,0.5348 
2010-01-13,-8.5824,-1.9715,0.0147 
2010-01-14,-2.6269,0.5635,0.0054 
2010-01-15,0.4544,1.6269,0.4076 
2010-01-16,-3.9304,-0.0755,0.0465 
2010-01-17,-1.9962,2.3006,0.0051 
2010-01-18,-4.1142,0.9441,0.0055 
2010-01-19,-2.5292,0.1987,0.1214 
2010-01-20,-6.3309,-1.0503,0.0628 
2010-01-21,-8.5923,0.4102,0.0030 
2010-01-22,-2.7988,1.4906,0.0185 
2010-01-23,-4.8805,2.1572,6.0575e-04 
2010-01-24,1.4709,5.2122,7.7308 
2010-01-25,0.1122,6.4060,15.4711 
2010-01-26,-3.1403,0.2678,1.2475 
2010-01-27,-6.3626,-1.1371,0.7459 
2010-01-28,-9.8496,-3.7601,3.9723 
2010-01-29,-12.3879,-8.3983,0.5775 
2010-01-30,-16.2223,-9.4829,0.0219 
2010-01-31,-12.3122,-4.9244,0.3371 
2010-02-01,-10.1948,-4.8374,0.4582 
2010-02-02,-6.5670,-3.6760,0.9332 
2010-02-03,-5.8492,-0.6045,1.5368 
2010-02-04,-5.7650,-1.1528,0.0747 
2010-02-05,-4.7039,-0.8944,0.0060 
2010-02-06,-9.4667,-3.1802,0.0389 
2010-02-07,-12.7430,-3.2099,0.0096 
2010-02-08,-10.5991,-1.6806,0.0023 
2010-02-09,-9.3216,-4.2414,1.4522 
2010-02-10,-4.2767,-1.8396,8.6696 
2010-02-11,-9.6336,-2.6334,0.1211 
2010-02-12,-8.1285,-2.7759,0.1187 
2010-02-13,-8.2703,-3.2129,0.3476 
2010-02-14,-5.7822,-2.1770,1.2472 
2010-02-15,-6.3130,-1.8676,0.9051 
2010-02-16,-6.9869,-1.8102,0.4194 
2010-02-17,-5.3614,-0.8634,0.5515 
2010-02-18,-3.5683,-0.7792,0.2333 
2010-02-19,-4.0781,0.3615,0.0308 
2010-02-20,-6.1261,1.0483,4.6315e-04 
2010-02-21,-4.2123,2.1235,5.5227e-06 
2010-02-22,-4.8653,1.0676,10.4454 
2010-02-23,-1.6637,0.8790,2.5615 
2010-02-24,-3.2831,0.1309,0.3512 
2010-02-25,-4.7809,-0.4666,1.0360 
2010-02-26,-5.7285,1.3411,5.1430 
2010-02-27,-2.7967,1.1475,2.8934 
2010-02-28,-3.1483,2.6979,0.8563 
2010-03-01,-3.5485,1.7827,0.0056 
2010-03-02,-6.2058,0.7186,0.0078 
2010-03-03,-4.3332,2.9420,0.0013 
2010-03-04,-5.7842,1.9634,3.6216e-05 
2010-03-05,-5.5929,2.2922,7.1890e-05 
2010-03-06,-6.2730,3.0630,9.8205e-04 
2010-03-07,-3.2898,3.8364,0.0012 
2010-03-08,-1.4360,6.2991,0.0000 
2010-03-09,3.1577,7.9176,0.0623 
2010-03-10,3.5216,11.1669,0.0098 
2010-03-11,4.1004,12.5319,0.0149 
2010-03-12,6.7287,12.1875,0.3978 
2010-03-13,2.2595,8.6034,14.9119 
2010-03-14,1.4864,4.4054,10.5974 
