Meteorological forcing data for the Large Basin Runoff Model.      
eri, 08,   <- lake basin, subbasin            
yyyy-mm-dd, Tmin(C), Tmax(C), Prec(mm)                             
2010-01-01,-9.0424,-5.3743,0.1850 
2010-01-02,-14.1252,-6.5679,0.4351 
2010-01-03,-18.7883,-8.3107,0.1550 
2010-01-04,-8.2841,-7.1320,1.9917 
2010-01-05,-8.7456,-5.2704,0.5923 
2010-01-06,-5.5159,-3.7649,0.7562 
2010-01-07,-8.4818,-4.3426,4.7734 
2010-01-08,-9.1297,-4.5057,2.5769 
2010-01-09,-14.8567,-6.4924,0.2963 
2010-01-10,-15.0157,-8.8151,0.2454 
2010-01-11,-10.3754,-6.3058,1.6964 
2010-01-12,-7.7252,-5.2015,0.4057 
2010-01-13,-9.9469,-3.3738,0.0110 
2010-01-14,-5.4455,0.3342,0.0081 
2010-01-15,0.1826,1.9436,0.0622 
2010-01-16,-0.7304,1.7428,0.0118 
2010-01-17,-0.4710,1.5819,0.2958 
2010-01-18,-5.4907,-0.1206,0.1151 
2010-01-19,-3.2888,-0.5284,0.0475 
2010-01-20,-4.3922,-1.4806,0.0204 
2010-01-21,-6.5703,3.1171,0.1539 
2010-01-22,0.6519,2.9310,1.3570 
2010-01-23,-0.0290,6.2846,0.0488 
2010-01-24,4.4645,10.1397,9.7931 
2010-01-25,-0.6050,9.1310,2.4559 
2010-01-26,-6.0984,0.0916,1.8212 
2010-01-27,-10.6134,-3.6536,0.0861 
2010-01-28,-9.6618,-1.4974,1.1406 
2010-01-29,-15.5583,-9.4570,0.0527 
2010-01-30,-11.7883,-7.6094,0.0135 
2010-01-31,-11.5281,-4.6365,6.0419e-04 
2010-02-01,-9.2880,-3.1965,0.0013 
2010-02-02,-4.8228,-0.0657,0.4515 
2010-02-03,-2.5908,0.0746,0.5754 
2010-02-04,-4.9198,1.8208,0.0292 
2010-02-05,-2.4234,1.6095,1.3255 
2010-02-06,-6.8446,-0.4771,6.4823 
2010-02-07,-9.0560,-5.1643,0.1015 
2010-02-08,-7.9621,-5.1294,0.0663 
2010-02-09,-7.2747,-1.1205,10.7076 
2010-02-10,-8.4272,-1.1277,4.7399 
2010-02-11,-7.4421,-4.3617,0.2117 
2010-02-12,-8.2268,-4.5739,0.3793 
2010-02-13,-8.5459,-4.8463,0.3616 
2010-02-14,-7.2226,-4.4112,0.4234 
2010-02-15,-9.6382,-4.4976,0.5000 
2010-02-16,-6.6063,-2.7108,2.7028 
2010-02-17,-5.4891,-1.0673,0.4905 
