Meteorological forcing data for the Large Basin Runoff Model.      
stc, 04,   <- lake basin, subbasin            
2010-03-10,3.5454,11.9169,0.5729 
2010-03-11,5.4417,13.9930,0.0728 
2010-03-12,5.9126,13.2560,5.8200 
2010-03-13,4.1935,10.9538,8.3555 
2010-03-14,2.4968,5.0274,10.8788 
2010-03-15,2.7753,10.1136,0.3858 
2010-03-16,2.2435,13.5019,2.9392e-09 
2010-03-17,4.0770,14.7164,0.0000 
2010-03-18,5.8767,17.9185,0.0000 
2010-03-19,6.6810,18.2747,3.0084e-09 
2010-03-20,1.2238,17.0075,7.5655e-06 
2010-03-21,-1.4699,7.5651,0.3392 
2010-03-22,1.1139,6.4203,2.7059 
2010-03-23,3.1968,10.9084,0.4412 
2010-03-24,1.9394,13.3650,7.9778e-06 
2010-03-25,-0.2316,12.1434,3.0142 
2010-03-26,-4.4161,0.6279,0.0025 
2010-03-27,-2.2198,5.5592,0.0134 
2010-03-28,3.4749,6.7031,8.5635 
2010-03-29,2.5170,7.8409,0.2969 
2010-03-30,-0.7255,11.3297,6.4464e-04 
2010-03-31,4.9417,18.7236,8.0494e-04 
2010-04-01,12.5961,24.9861,9.5129e-04 
2010-04-02,12.9449,25.7302,0.0000 
2010-04-03,12.5372,25.2913,0.1027 
2010-04-04,7.6299,20.0155,0.0038 
2010-04-05,10.2476,22.0881,1.7469 
2010-04-06,9.9690,24.9767,6.8603 
2010-04-07,14.7066,24.6352,12.2073 
2010-04-08,6.7438,14.9306,16.4881 
2010-04-09,-1.1087,6.7683,0.0016 
2010-04-10,2.1040,18.4556,0.0000 
2010-04-11,8.4512,18.7188,0.0976 
2010-04-12,6.0627,14.9451,0.0000 
2010-04-13,4.9191,12.8053,2.7030 
2010-04-14,6.3973,17.3908,0.0128 
2010-04-15,10.5501,27.8840,0.0000 
2010-04-16,16.6330,26.7885,2.7152e-05 
2010-04-17,4.1449,14.7375,5.0749e-04 
2010-04-18,3.5927,11.6425,0.0017 
2010-04-19,2.6511,14.3233,0.0000 
2010-04-20,5.4874,14.9927,0.0000 
2010-04-21,9.2519,19.0629,0.0037 
2010-04-22,2.5450,13.8463,0.0046 
2010-04-23,3.4316,13.9467,2.1057e-04 
2010-04-24,7.9549,14.6427,0.2822 
2010-04-25,9.8644,13.8449,17.6550 
2010-04-26,8.2503,14.1494,2.1054 
2010-04-27,2.9596,11.4856,2.3378e-05 
2010-04-28,2.6711,13.5413,0.0000 
2010-04-29,7.9705,17.0023,0.2612 
2010-04-30,13.2281,25.2732,0.0085 
2010-05-01,18.5137,25.0829,6.7402 
2010-05-02,16.7609,20.8693,12.7099 
2010-05-03,13.5784,20.5568,16.2741 
2010-05-04,13.2033,21.4105,0.5884 
2010-05-05,15.6546,24.2284,7.8197 
2010-05-06,9.7964,18.4501,0.0568 
2010-05-07,7.9173,18.1214,13.6085 
2010-05-08,5.2684,15.4283,6.4587 
2010-05-09,0.4785,10.0177,0.0204 
2010-05-10,2.7996,11.1072,2.2144e-04 
2010-05-11,6.3174,10.9947,27.2620 
2010-05-12,6.2631,11.9771,5.7943 
2010-05-13,7.0165,13.9278,10.2165 
2010-05-14,12.2631,19.8195,0.3031 
2010-05-15,9.7633,17.6620,2.7323e-05 
2010-05-16,8.2516,17.0763,2.8011e-05 
2010-05-17,11.3185,16.3031,2.2848 
2010-05-18,9.7532,13.7440,13.8086 
2010-05-19,8.6606,21.1617,0.0495 
2010-05-20,15.9413,25.5836,3.6076e-05 
2010-05-21,16.3222,25.3046,0.3209 
2010-05-22,15.4304,22.7131,2.6594 
2010-05-23,16.4479,24.9199,0.1654 
2010-05-24,17.4897,25.7605,0.0000 
2010-05-25,18.4493,26.0534,0.0000 
2010-05-26,21.1379,28.5225,9.7591e-04 
2010-05-27,23.2565,28.4137,9.5766e-04 
2010-05-28,18.1653,26.5751,5.8438e-04 
2010-05-29,18.3620,25.5927,2.9428e-04 
2010-05-30,17.4623,28.0645,0.0000 
2010-05-31,19.7845,29.8734,5.1992 
2010-06-01,18.0890,26.5659,2.8268 
2010-06-02,19.3075,26.4682,6.6174 
2010-06-03,14.9618,24.0115,0.0552 
2010-06-04,14.6998,25.1435,0.2085 
2010-06-05,18.1006,25.8018,4.8330 
2010-06-06,14.3289,22.0633,50.5663 
2010-06-07,10.2057,18.7446,0.7735 
2010-06-08,13.3391,18.7867,0.0328 
2010-06-09,13.4414,25.7172,5.8576 
2010-06-10,15.9655,24.7182,0.0244 
2010-06-11,15.2782,26.6144,0.2239 
2010-06-12,22.1634,29.6070,0.0331 
2010-06-13,17.0543,27.4076,0.2684 
2010-06-14,17.6142,25.1247,0.2652 
2010-06-15,17.7194,24.3698,0.0607 
2010-06-16,19.1845,24.8331,4.1085 
2010-06-17,15.1016,23.4610,0.0014 
2010-06-18,17.7618,29.1549,0.0178 
2010-06-19,21.6679,29.0031,2.9040 
2010-06-20,18.6432,27.0845,0.0000 
2010-06-21,18.6643,26.3589,0.0000 
2010-06-22,19.0760,28.8286,8.3040 
2010-06-23,23.6779,31.4930,1.3649 
2010-06-24,21.7417,31.5755,7.7168 
2010-06-25,16.3543,26.0006,4.4882e-04 
2010-06-26,19.8132,28.2846,0.0144 
2010-06-27,19.1059,30.3043,3.2193 
2010-06-28,20.6325,27.2893,0.1680 
2010-06-29,14.2573,25.8687,0.0015 
2010-06-30,11.8960,21.1548,0.0000 
2010-07-01,13.1239,21.3967,0.0000 
2010-07-02,16.7238,24.0309,0.0000 
2010-07-03,18.7327,28.0822,0.0000 
2010-07-04,22.0437,32.4477,0.0000 
2010-07-05,24.7715,32.3986,1.4988e-05 
2010-07-06,25.2169,33.0814,6.6515e-05 
2010-07-07,26.1093,33.2798,1.3752e-04 
2010-07-08,25.6579,32.6414,15.7018 
2010-07-09,22.3579,30.4731,1.1807 
2010-07-10,21.5803,27.0261,3.9437e-04 
2010-07-11,22.6530,28.9972,2.1614 
2010-07-12,18.3518,28.6073,14.1612 
2010-07-13,18.6079,25.8330,0.4307 
2010-07-14,20.1209,27.9335,0.0029 
2010-07-15,23.1317,31.1131,11.5871 
2010-07-16,21.5423,29.5269,15.4135 
2010-07-17,22.5222,29.9868,1.1780 
2010-07-18,22.2164,31.6391,0.3671 
2010-07-19,21.2561,29.4858,1.9846 
2010-07-20,19.8899,26.2599,5.0711 
2010-07-21,20.1652,27.7213,0.0673 
2010-07-22,22.1998,27.5365,1.2538 
2010-07-23,18.3056,32.6084,18.8114 
2010-07-24,24.9229,32.4074,4.8080 
2010-07-25,20.4599,29.5831,12.8624 
2010-07-26,19.7666,26.1506,0.0767 
2010-07-27,22.4647,27.2482,0.0000 
2010-07-28,23.0119,30.8792,10.7511 
2010-07-29,17.0991,25.3678,0.0815 
2010-07-30,19.9801,25.1078,0.0000 
2010-07-31,20.9276,25.3186,0.0035 
2010-08-01,20.6439,26.1993,1.2373e-04 
2010-08-02,22.6617,27.5547,9.0707e-05 
2010-08-03,23.8399,29.5293,0.0061 
2010-08-04,24.8846,30.1827,0.0707 
2010-08-05,23.1524,29.0096,0.0772 
2010-08-06,19.1956,26.4173,0.0187 
2010-08-07,19.3143,24.0799,2.9639e-05 
2010-08-08,21.4785,29.9602,0.0011 
2010-08-09,21.4690,30.5187,0.1546 
2010-08-10,21.6591,29.1458,0.0239 
2010-08-11,21.7652,28.5679,0.0075 
2010-08-12,20.4546,28.5433,2.1976 
2010-08-13,22.2907,27.8176,4.3922e-04 
2010-08-14,23.6020,32.0029,0.4079 
2010-08-15,22.3646,31.7607,2.0758 
2010-08-16,19.5682,27.1785,0.0418 
2010-08-17,19.2565,27.0939,1.5281e-07 
2010-08-18,19.3307,26.5467,0.3617 
2010-08-19,21.1603,28.7753,0.1331 
2010-08-20,19.7120,26.7786,0.6458 
2010-08-21,20.4136,28.6833,6.9233 
2010-08-22,19.9990,23.3338,0.1109 
2010-08-23,19.1950,23.9780,0.0293 
2010-08-24,17.7335,22.6142,0.3233 
2010-08-25,18.8830,24.8219,0.5319 
2010-08-26,14.6991,22.8019,0.0000 
2010-08-27,17.8044,24.3910,1.2269e-04 
2010-08-28,19.7699,26.1819,1.4500e-04 
2010-08-29,21.0032,30.8293,0.0022 
2010-08-30,24.3559,30.9955,0.0046 
2010-08-31,25.0022,30.4456,0.0354 
2010-09-01,23.5148,31.2511,0.0411 
2010-09-02,23.0660,30.0085,0.9646 
2010-09-03,17.5456,25.5500,5.4118 
2010-09-04,12.9516,18.9707,0.2833 
2010-09-05,12.0283,19.5760,0.0773 
2010-09-06,17.9576,26.1405,0.8741 
2010-09-07,20.5224,28.3637,0.0358 
2010-09-08,14.5144,24.0190,5.9430e-06 
2010-09-09,11.1063,19.1056,0.0073 
2010-09-10,12.1088,19.4360,0.0628 
2010-09-11,15.6768,19.6432,8.4970 
2010-09-12,12.4279,21.4458,2.8496 
2010-09-13,15.8599,24.1923,0.1300 
2010-09-14,14.4625,22.4731,0.0013 
2010-09-15,12.1462,18.8055,0.0155 
2010-09-16,15.3969,21.4327,23.9885 
2010-09-17,12.2224,17.1108,0.2614 
2010-09-18,14.4011,22.4458,1.5982 
2010-09-19,12.5858,18.7083,0.0119 
2010-09-20,12.3346,17.7642,2.4658e-05 
2010-09-21,15.4901,29.9238,4.9181e-05 
2010-09-22,19.4383,29.7352,6.5249 
2010-09-23,15.7162,28.3815,3.2936e-04 
2010-09-24,23.8674,27.9145,0.0000 
2010-09-25,12.5398,22.1822,0.0000 
2010-09-26,8.5017,14.4913,1.7908e-04 
2010-09-27,11.5356,15.6548,0.8024 
2010-09-28,12.4633,14.3651,38.2026 
2010-09-29,11.8650,17.1778,0.1658 
2010-09-30,15.1899,19.3528,0.0000 
2010-10-01,9.6187,17.1629,0.0000 
2010-10-02,8.5196,14.3095,16.4051 
2010-10-03,7.4189,10.6288,5.0017 
2010-10-04,7.7105,12.6401,0.0055 
2010-10-05,8.4974,15.7203,0.0000 
2010-10-06,9.3075,18.7824,5.4351e-05 
2010-10-07,10.8526,19.5785,9.9858e-07 
2010-10-08,11.2773,24.3851,0.0000 
2010-10-09,14.1766,22.9621,0.0012 
2010-10-10,13.4157,25.9253,2.4145e-04 
2010-10-11,14.6865,23.4753,0.0180 
2010-10-12,8.9039,16.2225,0.0183 
2010-10-13,11.1356,16.3144,0.1330 
2010-10-14,8.3875,14.3889,18.4810 
2010-10-15,7.9787,13.3494,0.9435 
2010-10-16,7.1631,15.2518,2.9536e-07 
2010-10-17,9.3427,14.8604,2.8014e-04 
2010-10-18,8.9042,12.9512,7.3960e-07 
2010-10-19,6.2294,12.9234,0.0034 
2010-10-20,7.8576,16.6581,0.0955 
2010-10-21,5.8720,15.6050,5.7371 
2010-10-22,2.9019,12.1291,0.0261 
2010-10-23,9.5024,19.0801,0.4651 
2010-10-24,14.8082,21.9087,1.0669 
2010-10-25,16.1651,20.6287,0.0398 
2010-10-26,12.5450,21.1313,3.4104 
2010-10-27,11.3201,16.5025,0.1342 
2010-10-28,7.5777,15.6964,0.0091 
2010-10-29,4.4299,9.8558,0.0030 
2010-10-30,5.1007,12.1379,9.8812e-07 
2010-10-31,2.5475,11.7683,3.4813e-04 
2010-11-01,2.8767,6.2983,0.0054 
2010-11-02,4.7263,6.8429,0.0015 
2010-11-03,3.9579,8.3418,0.2415 
2010-11-04,3.5789,8.0657,0.3790 
2010-11-05,2.7089,6.5388,0.1111 
2010-11-06,-1.8463,4.7156,0.0344 
2010-11-07,0.6463,8.7618,0.0000 
2010-11-08,4.7860,11.4811,0.0000 
2010-11-09,6.4734,10.4618,0.0000 
2010-11-10,6.0606,11.3799,0.0824 
2010-11-11,6.4928,12.1375,0.0010 
2010-11-12,7.6283,12.1094,0.0337 
2010-11-13,7.0947,13.7869,0.0772 
2010-11-14,4.2365,13.6815,2.3904 
2010-11-15,2.4289,8.4045,0.0054 
2010-11-16,6.6525,9.5437,1.2662 
2010-11-17,5.7948,9.9832,20.8060 
2010-11-18,2.1320,8.2079,0.0927 
2010-11-19,1.4588,6.8456,0.0068 
2010-11-20,2.2044,7.8354,5.8953e-04 
2010-11-21,2.5451,12.5600,0.0296 
2010-11-22,12.8179,15.5375,12.4670 
2010-11-23,0.0839,16.1821,14.5012 
2010-11-24,-2.3108,3.6182,0.0780 
2010-11-25,3.9750,10.0506,17.9791 
2010-11-26,-4.9437,8.3473,7.2255 
2010-11-27,-2.7940,1.8885,0.0475 
2010-11-28,-3.4437,1.7064,0.0051 
2010-11-29,1.5194,5.8573,0.0000 
2010-11-30,5.7143,12.3033,16.4142 
2010-12-01,-3.3625,7.3762,1.9200 
2010-12-02,-3.5127,-1.1874,0.3444 
2010-12-03,-3.8459,-0.3041,0.1794 
2010-12-04,-3.2408,-0.1091,0.0475 
2010-12-05,-5.2453,-1.1090,0.4474 
2010-12-06,-3.6417,-2.1098,0.2257 
2010-12-07,-5.5852,-3.4255,0.0810 
2010-12-08,-6.3491,-3.3267,0.2613 
2010-12-09,-8.0176,-3.1609,0.0432 
2010-12-10,-2.8947,3.1947,2.0699 
2010-12-11,-1.1800,3.3971,0.0214 
2010-12-12,-0.5202,3.5963,21.6747 
2010-12-13,-9.8682,-1.7665,2.5976 
2010-12-14,-11.5052,-7.2249,0.0801 
2010-12-15,-9.9270,-5.0111,0.0033 
2010-12-16,-9.9580,-5.3014,0.0140 
2010-12-17,-7.1923,-3.3576,0.0600 
2010-12-18,-10.1996,-3.9441,0.1883 
2010-12-19,-9.2495,-3.9224,0.3589 
2010-12-20,-6.0600,-2.8040,0.2614 
2010-12-21,-4.1946,-1.7607,0.0018 
2010-12-22,-4.1840,-0.8746,0.8496 
2010-12-23,-4.2045,-1.3531,0.0122 
2010-12-24,-6.1533,-2.7575,0.1043 
2010-12-25,-3.6952,-2.6176,0.2987 
2010-12-26,-5.0332,-3.2213,0.4019 
2010-12-27,-5.7133,-3.5654,0.0453 
2010-12-28,-7.6619,-2.8583,0.0518 
2010-12-29,-7.5424,-2.8663,0.0029 
2010-12-30,-3.1592,2.3467,0.9976 
2010-12-31,2.2819,8.6299,1.1114 
2011-01-01,-0.3134,10.1420,11.8278 
2011-01-02,-8.2052,-1.6353,0.4457 
2011-01-03,-8.4603,-1.0982,0.0765 
2011-01-04,-2.6979,0.2542,1.5789 
2011-01-05,-7.8636,-1.8043,0.3338 
2011-01-06,-5.6049,-1.9908,2.8525 
2011-01-07,-9.2296,-3.3720,2.7916 
2011-01-08,-9.6276,-5.7623,1.0097 
2011-01-09,-11.3752,-4.3259,0.0471 
2011-01-10,-8.0468,-4.0091,8.1499e-05 
2011-01-11,-7.1698,-4.4517,7.6014 
2011-01-12,-6.1091,-4.1583,6.2216 
2011-01-13,-11.0968,-5.5847,0.2583 
2011-01-14,-9.3266,-5.8096,1.9902 
2011-01-15,-7.4769,-3.0405,3.7683 
2011-01-16,-12.5879,-3.2395,0.1441 
2011-01-17,-11.4151,-4.5481,0.0323 
2011-01-18,-3.6821,1.8493,4.2737 
2011-01-19,-6.4597,-0.5302,0.4715 
2011-01-20,-10.6115,-5.9260,1.0528 
2011-01-21,-11.6185,-6.0721,1.1986 
2011-01-22,-15.8189,-10.6976,0.7850 
2011-01-23,-13.2554,-8.9993,0.7236 
2011-01-24,-13.4439,-5.8661,1.7760 
2011-01-25,-5.3209,-1.4551,0.2690 
2011-01-26,-4.2596,-1.1368,0.0463 
2011-01-27,-5.8487,-2.1779,2.7805 
2011-01-28,-6.2267,-2.0043,2.6780 
2011-01-29,-6.5053,-2.6020,5.4615 
2011-01-30,-6.3785,-3.5578,0.0569 
2011-01-31,-11.0260,-6.5548,0.0169 
2011-02-01,-9.6994,-7.0656,0.9025 
2011-02-02,-7.8592,-3.3397,18.9159 
2011-02-03,-12.5182,-6.4235,0.0630 
2011-02-04,-13.6884,-7.6561,0.0000 
2011-02-05,-11.3897,-4.6972,5.7693 
2011-02-06,-11.1494,-3.0132,1.0381 
2011-02-07,-2.8624,-1.1628,1.4071 
2011-02-08,-12.7067,-3.4020,0.1134 
2011-02-09,-12.8402,-8.0355,0.1232 
2011-02-10,-17.8841,-8.1819,0.0822 
2011-02-11,-17.4551,-7.0976,0.2778 
2011-02-12,-7.1828,-2.3022,0.1374 
2011-02-13,-3.1166,2.7715,1.5198 
2011-02-14,-0.8684,2.8588,0.0318 
2011-02-15,-7.4510,-1.6716,5.0368e-05 
2011-02-16,-4.6381,2.7987,0.0274 
2011-02-17,2.0217,10.7651,0.0053 
2011-02-18,4.1026,13.1347,0.0067 
2011-02-19,-4.3055,3.2964,0.0000 
2011-02-20,-5.2780,-0.1079,5.6400 
2011-02-21,-6.6109,-1.8662,25.0523 
2011-02-22,-10.2239,-6.2850,0.0017 
2011-02-23,-7.3290,-5.0621,0.0538 
2011-02-24,-4.8902,0.9741,2.1655 
2011-02-25,-3.1359,-0.3878,5.6472 
2011-02-26,-6.6400,-1.1442,1.8803 
2011-02-27,-3.3146,0.6965,0.9187 
2011-02-28,-1.5820,1.4351,19.9106 
2011-03-01,-6.5115,1.0528,0.0012 
2011-03-02,-4.7220,2.2168,0.0059 
2011-03-03,-9.4703,-3.3738,0.0084 
2011-03-04,-3.2742,6.1354,2.5370 
2011-03-05,-0.0363,8.9032,27.4007 
2011-03-06,-4.6066,-0.6203,4.9647 
2011-03-07,-9.7876,-3.2980,0.0028 
2011-03-08,-3.7378,1.2408,0.0000 
2011-03-09,0.8360,6.6753,19.7026 
2011-03-10,1.9589,7.7267,3.8628 
2011-03-11,-0.3267,2.6273,10.5418 
2011-03-12,-2.0633,3.7582,0.0269 
2011-03-13,-0.7617,3.2079,0.1571 
2011-03-14,-4.6567,0.9999,0.2174 
2011-03-15,-2.2855,3.0142,0.4355 
2011-03-16,3.2978,10.5414,5.1943 
2011-03-17,5.0705,15.8025,4.8795e-04 
2011-03-18,8.3408,17.3038,0.0000 
2011-03-19,-1.0322,8.8368,0.0000 
2011-03-20,-1.9129,7.4124,0.1112 
2011-03-21,6.1701,12.6009,23.9099 
2011-03-22,-0.6656,9.3044,1.1392 
2011-03-23,-2.2532,2.6019,16.2539 
2011-03-24,-4.6093,-1.6121,0.1336 
2011-03-25,-8.8628,-2.3427,6.4319e-05 
2011-03-26,-8.7176,-2.4714,0.0401 
2011-03-27,-6.7533,-0.2471,6.7087e-04 
2011-03-28,-8.2953,1.3407,0.0000 
2011-03-29,-4.2338,4.2363,0.0000 
2011-03-30,-2.1258,3.5702,0.0015 
2011-03-31,-2.7576,4.8200,0.0073 
2011-04-01,0.3394,6.5132,0.0077 
2011-04-02,1.1283,7.7899,0.1929 
2011-04-03,1.8572,6.8504,3.2681 
2011-04-04,4.4058,16.8932,3.7589 
2011-04-05,0.1590,7.5981,0.2441 
2011-04-06,1.5522,6.8317,16.2509 
2011-04-07,0.1185,8.5867,1.1188 
2011-04-08,3.2698,7.8584,4.7593 
2011-04-09,1.9235,10.7589,6.8814e-04 
2011-04-10,6.7582,24.4310,0.0183 
2011-04-11,13.8314,24.2902,1.9951 
2011-04-12,3.3538,13.2710,4.6305e-04 
2011-04-13,2.5659,16.1989,0.0010 
2011-04-14,4.6891,15.2752,0.0021 
2011-04-15,2.4410,10.8918,0.0131 
2011-04-16,8.1346,13.9391,12.0505 
2011-04-17,2.4052,10.2309,0.8988 
2011-04-18,-1.2185,5.7700,2.8944 
2011-04-19,-0.4315,4.9662,1.0896 
2011-04-20,3.3957,8.0556,14.9758 
2011-04-21,-0.0933,8.8684,0.0399 
2011-04-22,1.8967,7.2170,4.3911 
2011-04-23,6.2909,17.7316,20.9019 
2011-04-24,5.5483,15.6055,0.6572 
2011-04-25,7.4123,12.2030,11.7761 
2011-04-26,7.7424,19.9731,2.3213 
2011-04-27,14.6566,18.3375,13.6803 
2011-04-28,7.7754,16.4639,7.8310 
2011-04-29,3.3275,13.0809,1.7304 
2011-04-30,4.5949,12.7558,0.0000 
2011-05-01,9.1248,19.9303,6.8965 
2011-05-02,7.2417,20.1702,0.0963 
2011-05-03,4.8056,14.2370,3.3925 
2011-05-04,4.1056,12.1734,0.0804 
2011-05-05,6.8728,16.8534,0.0445 
2011-05-06,10.7444,16.5728,4.4523 
2011-05-07,10.9906,15.9428,0.0466 
2011-05-08,8.0495,16.4145,4.4088e-04 
2011-05-09,7.2892,15.9783,8.9225e-06 
2011-05-10,11.1198,17.8749,1.4607 
2011-05-11,12.2548,23.1759,0.0452 
2011-05-12,14.5745,27.6548,2.8849 
2011-05-13,17.8591,25.3179,1.6980 
2011-05-14,14.0733,23.2949,2.1804 
2011-05-15,6.9301,14.7855,31.9828 
2011-05-16,5.2254,6.8601,12.4385 
2011-05-17,6.4619,13.6081,1.3991 
2011-05-18,11.5760,18.3341,7.5850 
2011-05-19,11.9330,18.7707,4.6066 
2011-05-20,13.5264,21.3253,3.3139e-05 
2011-05-21,13.1978,23.2685,0.0393 
2011-05-22,17.4526,27.5099,2.2923 
2011-05-23,17.4452,27.0709,4.7377 
2011-05-24,15.6447,20.9930,3.8210 
2011-05-25,9.2051,18.9097,52.1421 
2011-05-26,9.5318,17.7414,23.6043 
2011-05-27,7.6652,14.6276,1.8956 
2011-05-28,12.1025,19.6453,0.7227 
2011-05-29,16.0599,24.8640,5.8971 
2011-05-30,21.3698,28.6994,0.7037 
2011-05-31,22.0902,30.9371,1.4627e-08 
2011-06-01,21.3054,30.4941,0.0000 
2011-06-02,13.7379,22.4578,0.0021 
2011-06-03,12.5333,20.6036,0.0029 
2011-06-04,15.5397,32.2965,0.0000 
2011-06-05,17.5486,31.2561,0.0044 
2011-06-06,17.3518,27.8054,0.0027 
2011-06-07,20.6478,34.8245,0.0034 
2011-06-08,25.9861,34.3053,0.0649 
2011-06-09,21.6652,33.3217,0.8474 
2011-06-10,12.0443,20.0542,5.3852 
2011-06-11,15.2449,24.1758,0.4358 
2011-06-12,11.5540,24.1473,0.0240 
2011-06-13,12.9228,22.5091,3.9158e-06 
2011-06-14,12.7508,20.2610,0.0000 
2011-06-15,15.7505,21.3395,4.2616e-04 
2011-06-16,15.9791,23.9683,3.7024 
2011-06-17,17.6814,25.4465,0.2137 
2011-06-18,18.2248,25.4914,3.3347e-04 
2011-06-19,17.4300,24.6994,2.5931e-04 
2011-06-20,17.7508,26.4102,0.4777 
2011-06-21,19.2796,28.8045,7.8516 
2011-06-22,19.2942,28.1024,35.0756 
2011-06-23,18.3858,22.3293,4.1297 
2011-06-24,17.1441,21.1679,3.9371 
2011-06-25,14.6285,24.2918,0.0307 
2011-06-26,18.3510,24.1947,1.8673e-07 
2011-06-27,17.3419,24.7363,0.0072 
2011-06-28,19.3522,23.7478,7.5555e-04 
2011-06-29,15.3592,23.7622,9.6139e-04 
2011-06-30,17.5677,25.2140,0.0000 
2011-07-01,19.5236,28.4530,8.8444e-05 
2011-07-02,20.6662,33.6029,7.3323 
2011-07-03,21.1317,32.0563,12.7418 
2011-07-04,20.1132,27.3401,0.0960 
2011-07-05,21.2459,30.9536,0.0000 
2011-07-06,22.7031,30.7099,0.0105 
2011-07-07,19.2082,26.1638,3.6553e-04 
2011-07-08,19.6281,28.4284,0.0016 
2011-07-09,19.7029,28.2884,0.0000 
2011-07-10,22.8544,30.7201,0.0000 
2011-07-11,25.1293,33.3199,11.4588 
2011-07-12,22.5449,32.6604,0.2222 
2011-07-13,17.2663,28.3826,0.0162 
2011-07-14,16.9999,24.2242,5.7095e-04 
2011-07-15,20.2966,27.1637,0.0341 
2011-07-16,21.3276,29.3777,0.0091 
2011-07-17,23.9327,30.9876,0.0000 
2011-07-18,25.1755,34.6516,2.3221 
2011-07-19,21.7271,31.5723,3.4933 
2011-07-20,23.8537,34.0302,9.8021e-04 
2011-07-21,29.2463,36.0518,0.0745 
2011-07-22,24.9621,35.4589,2.8080 
2011-07-23,22.0609,33.2850,1.1405 
2011-07-24,21.6187,29.1249,2.5565 
2011-07-25,20.6663,29.3719,9.5965 
2011-07-26,22.4757,27.7045,3.3658e-04 
2011-07-27,20.5374,26.6713,0.3015 
2011-07-28,21.8891,30.0316,62.4192 
2011-07-29,21.6229,29.8738,12.7403 
2011-07-30,22.2823,28.2330,0.0017 
2011-07-31,24.4647,32.1919,0.0011 
2011-08-01,24.6289,31.7033,0.0684 
2011-08-02,23.6450,30.9575,0.1562 
