Meteorological forcing data for the Large Basin Runoff Model.      
stc, 07,   <- lake basin, subbasin            
2010-02-20,-6.0568,0.3998,1.6404e-04 
2010-02-21,-1.5191,1.7939,0.0053 
2010-02-22,-2.9980,0.0798,12.9628 
2010-02-23,-2.2383,-0.4231,0.5478 
2010-02-24,-2.7952,0.0043,0.2066 
2010-02-25,-5.4613,-1.5866,1.1750 
2010-02-26,-5.5215,-0.8384,4.6675 
2010-02-27,-1.7902,0.7418,2.8932 
2010-02-28,-2.6845,1.2623,0.3725 
2010-03-01,-3.5398,-0.4905,0.0105 
2010-03-02,-4.8799,-0.2470,0.0054 
2010-03-03,-5.7096,1.2212,0.0021 
2010-03-04,-6.1625,-0.2389,7.2418e-05 
2010-03-05,-5.8933,0.5686,3.0631e-05 
2010-03-06,-4.6726,2.5420,1.2787e-07 
2010-03-07,-2.8813,5.7928,1.5112e-07 
2010-03-08,0.2661,9.7125,4.7673e-06 
2010-03-09,4.1037,11.3233,5.8750e-04 
2010-03-10,3.5472,11.8175,0.0803 
2010-03-11,5.5966,14.8091,0.0059 
2010-03-12,7.6916,14.0049,3.5680 
2010-03-13,3.3379,11.6220,8.1239 
2010-03-14,2.8205,5.7450,6.3780 
2010-03-15,3.0426,9.7193,0.1359 
2010-03-16,2.9862,12.4958,3.4212e-06 
2010-03-17,4.3244,13.9693,3.7359e-07 
2010-03-18,5.4898,16.7492,4.4152e-07 
2010-03-19,5.3412,17.5025,4.0770e-04 
2010-03-20,0.4977,16.4104,0.0548 
2010-03-21,-1.7319,8.6617,0.0790 
2010-03-22,0.3923,6.4566,3.6466 
2010-03-23,2.9286,5.9063,0.2834 
2010-03-24,0.0823,11.3906,0.0019 
2010-03-25,-1.4193,10.5114,1.0630 
2010-03-26,-6.9430,0.6022,5.2638e-04 
2010-03-27,-3.7528,5.2830,0.0200 
2010-03-28,3.2330,6.3532,6.8925 
2010-03-29,1.7692,7.2352,2.7149 
2010-03-30,-1.1189,10.9296,9.1528e-04 
2010-03-31,6.1642,16.3372,0.0154 
2010-04-01,10.2711,22.8025,0.0050 
2010-04-02,13.5851,24.8682,0.0000 
2010-04-03,13.5600,24.1924,0.1863 
2010-04-04,7.5339,18.3758,0.0920 
2010-04-05,9.7786,21.4065,1.2259 
2010-04-06,11.4475,24.0601,16.4369 
2010-04-07,12.4414,23.7243,13.2008 
2010-04-08,8.3909,14.1904,17.8972 
2010-04-09,-1.4409,7.0861,0.0308 
2010-04-10,0.5582,15.7588,0.0035 
2010-04-11,7.1921,16.0926,0.4360 
2010-04-12,5.8338,15.7318,3.5546e-06 
2010-04-13,6.6121,13.1889,0.7669 
2010-04-14,5.4235,15.8845,0.1990 
2010-04-15,11.1388,27.1170,0.0016 
2010-04-16,13.7358,25.3981,0.0831 
2010-04-17,3.0519,11.6180,0.6531 
2010-04-18,3.0062,8.5478,0.6083 
2010-04-19,1.8912,11.2021,3.2659e-04 
2010-04-20,4.2809,14.7872,3.8555e-04 
2010-04-21,9.0457,16.7734,0.0068 
2010-04-22,1.1413,10.0351,0.0048 
2010-04-23,1.5542,14.3124,0.0120 
2010-04-24,7.5200,14.9128,0.4784 
2010-04-25,10.2381,13.0442,14.5677 
2010-04-26,8.5992,15.1316,0.6986 
2010-04-27,1.7006,10.0649,6.9850e-04 
2010-04-28,1.5435,11.3372,0.0017 
2010-04-29,7.3858,16.1691,0.1532 
2010-04-30,11.7275,24.5264,0.3719 
2010-05-01,17.9576,24.3651,3.3078 
2010-05-02,16.8367,22.3925,5.1105 
2010-05-03,14.2977,20.9028,10.1809 
2010-05-04,12.4533,20.4647,0.3914 
2010-05-05,14.9259,24.2979,5.4384 
2010-05-06,9.7266,17.2822,0.3206 
2010-05-07,7.5834,15.2050,9.4694 
2010-05-08,4.2055,13.8418,18.0807 
2010-05-09,0.1193,8.1146,0.8459 
2010-05-10,1.2124,11.0760,0.0282 
2010-05-11,5.5211,10.5761,22.6263 
2010-05-12,6.2194,13.2445,1.6944 
2010-05-13,5.6970,13.5067,11.9711 
2010-05-14,12.3014,18.0152,4.4272 
2010-05-15,7.6226,15.6987,0.0020 
2010-05-16,7.3331,16.9965,0.0022 
2010-05-17,10.8481,17.3260,0.2758 
2010-05-18,10.4267,16.9076,5.6662 
2010-05-19,8.5748,20.4778,0.0198 
2010-05-20,16.4627,24.3639,0.0176 
2010-05-21,17.0610,23.7508,0.0609 
2010-05-22,15.8069,22.8523,6.9598 
2010-05-23,14.5954,24.4920,0.0109 
2010-05-24,16.3927,26.4623,0.0021 
2010-05-25,18.6757,26.6837,0.0228 
2010-05-26,21.1906,27.6674,4.3012e-04 
2010-05-27,22.0514,26.5635,0.0182 
2010-05-28,16.7288,25.2071,0.0180 
2010-05-29,17.4989,24.9486,0.0333 
2010-05-30,17.5076,28.4691,0.0126 
2010-05-31,21.5764,30.4062,1.6989 
2010-06-01,16.3868,25.3745,7.6998 
2010-06-02,18.6066,26.5439,13.7937 
2010-06-03,14.0057,22.8154,3.8927 
2010-06-04,12.9040,23.6288,0.8958 
2010-06-05,17.7384,25.4130,4.2121 
2010-06-06,13.8307,23.8409,37.8483 
2010-06-07,9.0293,15.8665,1.0318 
2010-06-08,10.2974,18.7668,0.0337 
2010-06-09,12.8413,24.9747,6.8143 
2010-06-10,14.4735,23.6845,0.1733 
2010-06-11,14.2227,23.8255,0.0376 
2010-06-12,20.4711,27.8292,0.1770 
2010-06-13,15.7860,21.3537,0.1982 
2010-06-14,16.3401,22.9483,0.0399 
2010-06-15,17.9356,23.1652,0.1616 
2010-06-16,18.9632,24.2453,1.2463 
2010-06-17,14.0296,22.0810,0.2236 
2010-06-18,17.6140,27.5652,0.0780 
2010-06-19,22.0569,27.6524,0.1431 
2010-06-20,17.3480,27.1290,0.0323 
2010-06-21,17.2437,26.5245,4.7173e-04 
2010-06-22,18.7121,28.2107,2.8823 
2010-06-23,22.4629,29.8318,0.7978 
2010-06-24,18.9752,29.5614,6.2446 
2010-06-25,15.4846,24.6005,0.1851 
2010-06-26,18.5424,27.4494,0.1091 
2010-06-27,17.6975,29.2257,2.5048 
2010-06-28,20.7259,26.1501,1.1516 
2010-06-29,12.9937,24.2481,0.0434 
2010-06-30,10.5561,18.8999,0.0233 
2010-07-01,11.6367,19.3685,0.0350 
2010-07-02,13.3489,23.8922,0.0378 
2010-07-03,17.4034,27.0843,0.0288 
2010-07-04,20.8978,31.4667,0.0837 
2010-07-05,24.2807,32.5760,0.0504 
2010-07-06,24.8165,32.6583,0.1302 
2010-07-07,26.2787,33.0047,0.1348 
2010-07-08,25.7804,32.2267,4.8023 
2010-07-09,21.2604,27.9416,10.1545 
2010-07-10,20.2449,27.2890,0.0130 
2010-07-11,22.3535,28.6367,0.8075 
2010-07-12,18.8506,27.0974,19.9299 
2010-07-13,17.8430,24.2820,1.8756 
2010-07-14,18.3417,27.7861,0.0093 
2010-07-15,22.0116,30.5212,2.8997 
2010-07-16,21.0098,30.1682,20.6116 
2010-07-17,22.3304,28.9084,5.5502 
2010-07-18,19.3573,29.8218,0.7842 
2010-07-19,19.7029,29.6094,7.1935 
2010-07-20,18.5446,25.7831,0.6588 
2010-07-21,20.0884,25.8605,0.1707 
2010-07-22,20.3249,26.2743,0.1746 
2010-07-23,17.8842,31.0864,6.9122 
2010-07-24,23.1062,30.9765,5.0108 
2010-07-25,19.5832,28.4822,5.3552 
2010-07-26,18.1850,25.9749,0.1210 
2010-07-27,21.2448,27.3290,0.0559 
2010-07-28,21.5660,29.7143,2.4526 
2010-07-29,16.9914,23.6129,0.2914 
2010-07-30,17.5004,24.2250,0.0435 
2010-07-31,17.9052,24.7145,1.0145 
2010-08-01,17.0966,26.7242,0.2465 
2010-08-02,21.6523,27.2512,0.0239 
2010-08-03,22.4961,28.5792,0.0135 
2010-08-04,23.9444,28.6793,0.2847 
2010-08-05,22.2133,28.0634,0.4126 
2010-08-06,17.8360,24.8757,0.5168 
2010-08-07,15.6436,22.6274,0.0285 
2010-08-08,19.7699,27.9520,0.0298 
2010-08-09,21.8197,29.1284,2.1750 
2010-08-10,21.1747,27.9736,0.1849 
2010-08-11,19.5304,28.3317,0.0471 
2010-08-12,19.7408,27.5687,4.2622 
2010-08-13,20.1381,27.7446,0.0310 
2010-08-14,22.9195,31.2812,0.1562 
2010-08-15,21.9780,30.2508,0.6468 
2010-08-16,18.4711,24.6499,0.4017 
2010-08-17,18.1408,25.8650,0.0199 
2010-08-18,17.9092,24.8926,0.0813 
2010-08-19,19.6409,26.6710,0.1460 
2010-08-20,16.5918,24.9859,0.0395 
2010-08-21,20.2822,28.1179,2.8547 
2010-08-22,18.8720,22.2285,5.2369 
2010-08-23,18.3523,23.7707,0.4915 
2010-08-24,15.6805,23.2055,0.1163 
2010-08-25,17.9010,22.7346,0.3217 
2010-08-26,13.7494,21.5406,0.0802 
2010-08-27,13.7011,22.9157,0.0325 
2010-08-28,17.5075,25.3492,0.0234 
2010-08-29,20.4884,29.3348,0.0370 
2010-08-30,24.1475,30.8399,0.0568 
2010-08-31,25.5721,30.3991,0.0547 
2010-09-01,22.8918,29.9033,0.0027 
2010-09-02,22.0062,26.8830,2.3765 
2010-09-03,17.9478,26.4999,4.7937 
2010-09-04,12.2992,19.3924,0.1749 
2010-09-05,10.5531,18.8749,0.3101 
2010-09-06,16.5592,25.0913,0.5227 
2010-09-07,19.6831,28.1580,0.0208 
2010-09-08,14.0789,24.3807,0.0065 
2010-09-09,11.1525,16.6978,0.0467 
2010-09-10,11.7874,19.5077,0.1434 
2010-09-11,12.4385,19.6784,2.6237 
2010-09-12,12.2585,21.1480,4.6422 
2010-09-13,14.6768,22.8818,1.5567 
2010-09-14,12.3302,20.6197,0.0032 
2010-09-15,10.5212,19.1347,0.0061 
2010-09-16,13.4289,21.0990,19.2177 
2010-09-17,9.0534,16.6754,0.1157 
2010-09-18,13.2499,21.6330,2.4221 
2010-09-19,9.6772,17.7954,0.2413 
2010-09-20,9.2320,18.3129,0.0146 
2010-09-21,13.2369,28.0195,0.0270 
2010-09-22,17.7248,27.5406,6.2653 
2010-09-23,13.3443,26.9219,0.0498 
2010-09-24,23.0236,26.8614,0.0555 
2010-09-25,12.2151,22.2144,0.0714 
2010-09-26,8.2615,14.4150,0.9242 
2010-09-27,10.0814,15.8383,0.6613 
2010-09-28,12.3862,14.4379,37.1820 
2010-09-29,11.6828,17.5283,0.6606 
2010-09-30,13.8318,18.2570,0.0121 
2010-10-01,9.7166,14.1543,0.1060 
2010-10-02,7.3392,11.4086,19.1024 
2010-10-03,4.7204,10.2741,2.6448 
2010-10-04,3.4555,12.0080,0.0799 
2010-10-05,7.9454,13.6060,0.2826 
2010-10-06,9.1678,16.3967,1.9878 
2010-10-07,10.0506,17.2135,0.0545 
2010-10-08,10.5905,22.2776,5.7714e-05 
2010-10-09,13.0878,20.4457,0.0170 
2010-10-10,11.4665,21.8528,0.0069 
2010-10-11,13.8195,19.7690,0.6402 
2010-10-12,6.4950,14.0015,2.6781 
2010-10-13,8.7057,15.3426,0.3715 
2010-10-14,8.9226,13.3194,25.9837 
2010-10-15,8.2878,12.9517,1.1988 
2010-10-16,6.7683,13.5876,9.6431e-04 
2010-10-17,8.0324,13.5619,0.0153 
2010-10-18,7.8639,11.3987,8.5808e-04 
2010-10-19,4.0766,11.9348,0.0882 
2010-10-20,6.9865,15.5641,0.1653 
2010-10-21,4.8331,14.1327,11.3715 
2010-10-22,1.6339,10.3851,0.2082 
2010-10-23,8.2343,17.3243,1.2896 
2010-10-24,13.3812,20.0751,1.0468 
2010-10-25,15.5232,19.5437,0.1646 
2010-10-26,13.2026,21.0218,4.6931 
2010-10-27,11.0043,16.0594,0.1716 
2010-10-28,7.0750,14.9827,0.0871 
2010-10-29,3.7517,9.1178,0.1124 
2010-10-30,5.0003,11.0428,2.1150e-04 
2010-10-31,2.5868,10.3767,0.6265 
2010-11-01,0.3479,5.8763,0.1041 
2010-11-02,0.8148,6.6617,3.6851e-04 
2010-11-03,1.8739,7.6835,0.1260 
2010-11-04,2.6340,8.2511,2.0955 
2010-11-05,2.3860,6.0707,8.5528 
2010-11-06,-0.8760,4.4065,3.9014 
2010-11-07,0.7628,7.3439,0.0091 
2010-11-08,4.1673,10.8103,6.0799e-04 
2010-11-09,3.9682,10.7857,0.0000 
2010-11-10,2.5641,11.1381,0.0301 
2010-11-11,3.0358,11.5088,0.0011 
2010-11-12,5.4372,13.9617,0.0368 
2010-11-13,4.3318,13.4141,0.0160 
2010-11-14,5.0787,11.6299,4.2170 
2010-11-15,2.5978,8.0177,0.0015 
2010-11-16,3.9315,10.0909,1.1370 
2010-11-17,5.7891,9.8504,19.3553 
2010-11-18,2.1286,7.6423,0.5286 
2010-11-19,-0.6093,5.7588,0.0777 
2010-11-20,1.6925,7.1545,0.0047 
2010-11-21,-1.4931,11.7074,0.1264 
2010-11-22,11.9590,14.9920,11.5921 
2010-11-23,-0.0811,15.8146,6.9430 
2010-11-24,-2.3067,3.0031,0.0507 
2010-11-25,2.3051,10.4028,7.3858 
2010-11-26,-5.7690,9.5913,12.8884 
2010-11-27,-2.9024,2.1344,0.0368 
2010-11-28,-3.8962,1.5743,0.0018 
2010-11-29,-0.2387,5.4305,0.0027 
2010-11-30,4.5831,11.6720,16.7372 
2010-12-01,-2.8945,8.7173,6.1942 
2010-12-02,-3.1507,-1.3479,0.1204 
2010-12-03,-4.6819,0.1491,0.1270 
2010-12-04,-4.1509,-0.3481,1.0138 
2010-12-05,-5.1006,-2.0443,2.3556 
2010-12-06,-4.2508,-2.7617,1.1510 
2010-12-07,-6.0106,-3.9948,0.6705 
2010-12-08,-7.2091,-4.1498,0.4319 
2010-12-09,-10.0425,-4.5697,0.2699 
2010-12-10,-5.4604,1.9620,1.2831 
2010-12-11,-1.8828,2.4240,0.1097 
2010-12-12,0.1627,2.1718,18.8000 
2010-12-13,-7.4495,-0.8162,9.1413 
2010-12-14,-9.3836,-7.3455,7.9331 
2010-12-15,-9.6389,-4.8010,0.3776 
2010-12-16,-11.5251,-6.4447,0.0908 
2010-12-17,-8.4854,-3.3543,0.0208 
2010-12-18,-8.7103,-3.9811,0.1013 
2010-12-19,-8.4903,-4.1329,0.2958 
2010-12-20,-5.2590,-1.8093,0.4425 
2010-12-21,-5.0060,-2.9902,0.0746 
2010-12-22,-7.3797,-1.2728,0.2277 
2010-12-23,-2.8057,-1.0897,0.5105 
2010-12-24,-4.0427,-2.1923,0.1809 
2010-12-25,-6.3049,-3.1045,0.0746 
2010-12-26,-8.6850,-5.4058,0.1028 
2010-12-27,-6.4357,-2.7750,0.4081 
2010-12-28,-7.1737,-2.9340,0.0476 
2010-12-29,-7.5281,-2.7986,0.0032 
2010-12-30,-4.6575,2.8444,0.6115 
2010-12-31,2.6566,6.3401,2.4682 
2011-01-01,0.8528,9.4910,12.0235 
2011-01-02,-9.0072,-0.0849,0.0916 
2011-01-03,-8.5887,-2.0185,0.1085 
2011-01-04,-3.0139,0.1618,2.5647 
2011-01-05,-9.5298,-1.8116,0.4659 
2011-01-06,-6.7491,-2.7182,2.4800 
2011-01-07,-11.3016,-3.4724,1.6077 
2011-01-08,-9.5025,-5.2907,1.5694 
2011-01-09,-8.7655,-4.7065,2.1709 
2011-01-10,-8.2526,-3.8933,0.2333 
2011-01-11,-10.1650,-4.5564,5.0668 
2011-01-12,-7.0510,-4.7232,9.7338 
2011-01-13,-8.8456,-5.1755,1.2696 
2011-01-14,-8.1305,-6.5600,0.9514 
2011-01-15,-8.5448,-3.0999,4.0972 
2011-01-16,-11.9686,-3.2846,0.1094 
2011-01-17,-14.8906,-6.0012,0.0203 
2011-01-18,-5.3934,1.7703,5.2354 
2011-01-19,-6.3263,-0.6821,0.4000 
2011-01-20,-10.2810,-6.4996,0.5430 
2011-01-21,-11.2688,-6.8420,1.0702 
2011-01-22,-15.9233,-11.6317,1.8375 
2011-01-23,-15.2386,-10.5430,3.8372 
2011-01-24,-18.6286,-7.4996,1.3282 
2011-01-25,-6.9935,-1.7760,0.9260 
2011-01-26,-4.4991,-1.7100,0.0565 
2011-01-27,-5.4105,-2.3054,1.8763 
2011-01-28,-6.0654,-1.9500,3.1129 
2011-01-29,-6.7009,-3.0989,8.0290 
2011-01-30,-8.0641,-4.0948,0.3504 
2011-01-31,-14.4991,-6.8800,0.1458 
2011-02-01,-11.0637,-7.5291,0.5977 
2011-02-02,-8.9265,-0.6499,16.8454 
2011-02-03,-12.2349,-6.0677,0.8533 
2011-02-04,-13.3460,-8.4392,5.6872e-04 
2011-02-05,-11.2496,-4.6704,7.6223 
2011-02-06,-10.0250,-3.7872,2.0890 
2011-02-07,-3.5284,-1.1364,1.6243 
2011-02-08,-11.4013,-3.1588,1.1865 
2011-02-09,-13.9000,-8.6565,0.0188 
2011-02-10,-18.3075,-9.1060,0.0193 
2011-02-11,-18.6610,-8.0739,0.0457 
2011-02-12,-8.0078,-3.0951,0.4206 
2011-02-13,-5.2060,2.6523,3.1554 
2011-02-14,-2.7836,2.8757,0.0969 
2011-02-15,-9.1712,-3.4110,4.5603e-06 
2011-02-16,-7.9932,2.4700,0.1443 
2011-02-17,1.9322,6.2182,0.1352 
2011-02-18,3.3397,8.8670,0.0505 
2011-02-19,-5.5064,2.1536,0.0025 
2011-02-20,-7.4010,-1.8435,1.9742 
2011-02-21,-7.6299,-3.2111,21.3331 
2011-02-22,-13.0457,-6.3881,0.0084 
2011-02-23,-10.5455,-4.1589,0.0170 
2011-02-24,-7.4302,0.4623,2.6781 
2011-02-25,-4.6532,-2.0333,4.1464 
2011-02-26,-7.1319,-1.5237,3.1993 
2011-02-27,-3.9265,1.0093,2.1489 
2011-02-28,-2.2315,1.7710,11.3605 
2011-03-01,-7.7626,-0.0195,0.0044 
2011-03-02,-7.0088,1.6079,0.0047 
2011-03-03,-11.9039,-3.9230,0.0509 
2011-03-04,-4.1064,4.0975,0.9957 
2011-03-05,-0.1632,7.0243,23.8169 
2011-03-06,-5.7427,-0.5642,4.3945 
2011-03-07,-11.4949,-2.3927,0.0018 
2011-03-08,-5.8967,1.9659,0.0238 
2011-03-09,0.4015,4.7805,13.2214 
2011-03-10,0.8509,6.6194,10.2886 
2011-03-11,-0.5609,1.5910,16.2620 
2011-03-12,-3.3954,3.9168,0.1935 
2011-03-13,-0.5027,0.8484,0.1468 
2011-03-14,-5.5130,1.0863,0.0361 
2011-03-15,-3.9929,4.2743,0.6529 
2011-03-16,3.2624,10.0673,3.4322 
2011-03-17,4.1208,14.2000,0.0243 
2011-03-18,7.1921,15.5842,0.0554 
2011-03-19,-2.1755,6.9038,0.0209 
2011-03-20,-5.0632,6.9396,0.0456 
2011-03-21,5.7720,11.4874,17.4444 
2011-03-22,-0.3701,7.5024,0.3761 
2011-03-23,-3.0849,3.4040,12.9761 
2011-03-24,-6.6352,-2.6972,0.0500 
2011-03-25,-9.7069,-3.4280,0.0838 
2011-03-26,-9.7586,-3.4197,0.1364 
2011-03-27,-9.8909,-2.4734,0.0120 
2011-03-28,-9.2683,-0.7509,0.0045 
2011-03-29,-6.6713,2.1831,0.0013 
2011-03-30,-3.7673,3.0248,0.0084 
2011-03-31,-1.3957,4.9013,0.0691 
2011-04-01,-0.4376,5.8450,0.0403 
2011-04-02,2.1600,7.3764,0.0170 
2011-04-03,0.1049,5.5150,5.1632 
2011-04-04,2.8306,16.4879,7.8702 
2011-04-05,-0.3633,8.5165,0.5354 
2011-04-06,0.0105,4.9354,11.8532 
2011-04-07,0.9211,10.0132,0.2391 
2011-04-08,3.5299,8.3244,0.7486 
2011-04-09,1.6966,11.4625,0.0368 
2011-04-10,7.0902,23.2717,0.0788 
2011-04-11,13.4912,22.9193,0.6385 
2011-04-12,3.5268,12.7783,0.0143 
2011-04-13,2.9147,12.2164,7.2863e-04 
2011-04-14,2.8895,10.7219,0.0034 
2011-04-15,0.3712,11.5668,0.1690 
2011-04-16,7.7805,13.6703,12.4814 
2011-04-17,1.6010,9.7875,2.3074 
2011-04-18,-1.9381,4.0202,2.8482 
2011-04-19,-1.5252,6.7819,0.6879 
2011-04-20,4.5595,7.8939,13.0401 
2011-04-21,-1.1951,6.8860,0.3078 
2011-04-22,1.4640,7.2448,1.9500 
2011-04-23,6.1670,18.2161,21.8372 
2011-04-24,6.0057,16.2233,0.1533 
2011-04-25,8.3051,13.2304,6.4813 
2011-04-26,8.0224,19.9425,5.7990 
2011-04-27,14.3676,20.9013,11.6916 
2011-04-28,8.7146,16.7719,7.0630 
2011-04-29,2.9510,8.8652,1.9776 
2011-04-30,4.5316,12.4210,0.1378 
2011-05-01,11.0895,18.3855,6.5623 
2011-05-02,7.0429,17.9220,0.3202 
2011-05-03,5.2392,12.9648,9.6566 
2011-05-04,2.3643,9.5942,0.6352 
2011-05-05,5.2738,15.4386,0.4383 
2011-05-06,9.1447,15.1858,6.3311 
2011-05-07,9.2992,14.8909,0.4241 
2011-05-08,8.4074,15.9215,0.0338 
2011-05-09,8.2285,16.5190,1.9198e-04 
2011-05-10,10.0785,17.9528,0.3046 
2011-05-11,12.8087,22.8194,0.0211 
2011-05-12,14.8543,25.5646,2.4965 
2011-05-13,16.2309,26.3689,0.5675 
2011-05-14,14.7644,21.1080,0.8585 
2011-05-15,8.4845,16.0949,24.1771 
2011-05-16,5.4322,8.1410,14.7790 
2011-05-17,5.5658,13.9429,2.3068 
2011-05-18,12.7277,19.8109,4.7811 
2011-05-19,12.2723,18.6624,4.1509 
2011-05-20,12.8730,20.1364,0.0253 
2011-05-21,11.7538,23.5809,0.3741 
2011-05-22,16.6826,26.1228,5.6029 
2011-05-23,17.3627,26.0200,4.4029 
2011-05-24,14.1887,20.5220,0.2227 
2011-05-25,8.2101,20.7894,9.5709 
2011-05-26,13.4400,18.2917,29.8557 
2011-05-27,9.2346,16.0725,4.3202 
2011-05-28,12.1585,19.1400,0.4546 
2011-05-29,15.8210,24.8725,4.9099 
2011-05-30,20.5294,27.8234,1.8394 
2011-05-31,22.6600,30.0089,0.0044 
2011-06-01,21.1634,29.5590,0.0511 
2011-06-02,11.3455,20.8297,0.0624 
2011-06-03,10.9698,20.7480,0.1177 
2011-06-04,16.2739,29.4056,0.2057 
2011-06-05,16.7680,23.4692,0.0154 
2011-06-06,16.4930,26.8177,0.4946 
2011-06-07,19.9683,32.5684,7.6853 
2011-06-08,24.7197,33.1667,0.0998 
2011-06-09,19.4780,32.3180,0.5414 
2011-06-10,10.8857,21.0850,1.1113 
2011-06-11,14.3668,23.3566,0.1714 
2011-06-12,10.1188,23.1461,0.1185 
2011-06-13,11.4162,19.0942,1.1970e-04 
2011-06-14,10.2986,21.5515,0.0094 
2011-06-15,15.9512,22.6972,0.0908 
2011-06-16,17.4429,22.4748,8.3093 
2011-06-17,15.7256,23.2020,1.7495 
2011-06-18,17.4706,25.0369,0.0333 
2011-06-19,15.9510,24.7768,0.0506 
2011-06-20,17.0714,26.6667,0.1117 
2011-06-21,18.9922,27.7240,1.2937 
2011-06-22,19.7590,26.9395,45.3361 
2011-06-23,18.9809,20.8458,19.3089 
2011-06-24,17.1441,20.2766,8.0274 
2011-06-25,14.4866,22.0750,0.3413 
2011-06-26,17.1337,22.9096,0.0308 
2011-06-27,16.4222,24.3089,0.0466 
2011-06-28,18.2613,22.1325,0.0161 
2011-06-29,13.7559,20.9038,0.0164 
2011-06-30,15.9298,24.3638,0.0000 
2011-07-01,19.2754,27.3912,0.0104 
2011-07-02,20.7094,30.3966,6.7526 
2011-07-03,18.8719,26.2048,8.4578 
2011-07-04,19.9803,25.3470,0.0018 
2011-07-05,20.1681,29.4859,0.0288 
2011-07-06,22.7949,29.0297,0.2522 
2011-07-07,17.4217,25.5297,0.0276 
2011-07-08,18.8691,27.1993,0.0514 
2011-07-09,18.3173,27.9632,0.0222 
2011-07-10,20.6407,30.4285,0.0011 
2011-07-11,24.5097,32.0437,0.9155 
2011-07-12,21.2366,31.8348,0.0454 
2011-07-13,16.5002,25.5143,0.0406 
2011-07-14,15.8740,24.6538,0.1114 
2011-07-15,20.0906,27.3815,0.0276 
2011-07-16,21.0317,29.2158,0.0400 
2011-07-17,23.5935,30.8638,0.0553 
2011-07-18,24.5081,32.7413,1.2905 
2011-07-19,21.3369,30.2984,16.7186 
2011-07-20,22.6876,32.5601,0.0302 
2011-07-21,27.8005,35.5124,0.0617 
2011-07-22,23.1785,33.4359,0.0711 
2011-07-23,22.3856,31.4493,0.6480 
2011-07-24,21.4300,27.6826,0.6375 
2011-07-25,20.5823,27.5192,0.1351 
2011-07-26,20.4790,25.3553,0.0078 
2011-07-27,17.6097,24.5097,0.2882 
2011-07-28,21.5197,29.1451,21.1601 
2011-07-29,21.2391,29.2636,18.8693 
2011-07-30,21.8269,27.9339,0.0147 
2011-07-31,24.1533,30.6512,0.5025 
2011-08-01,23.5144,30.1545,1.6105 
2011-08-02,21.9741,27.5745,0.2242 
2011-08-03,20.6478,26.5661,5.7087 
2011-08-04,18.0963,24.8594,0.1510 
2011-08-05,21.1115,27.2212,3.4237e-04 
2011-08-06,21.8086,28.4918,0.3227 
2011-08-07,20.3386,27.0346,2.1925 
