Meteorological forcing data for the Large Basin Runoff Model.      
stc, 01,   <- lake basin, subbasin            
2010-02-12,-10.0991,-3.6057,0.1180 
2010-02-13,-8.4989,-4.0963,0.1951 
2010-02-14,-8.6313,-1.6175,0.0298 
2010-02-15,-7.0409,-2.2847,0.0636 
2010-02-16,-5.9517,-2.6640,2.6101 
2010-02-17,-5.3062,-0.2189,0.2690 
2010-02-18,-4.9014,-0.2254,0.0504 
2010-02-19,-7.2720,0.5324,0.0028 
2010-02-20,-7.3997,0.8479,6.1083e-04 
2010-02-21,-1.7583,2.9742,0.0227 
2010-02-22,-3.0621,-0.7083,10.3414 
2010-02-23,-3.0403,-0.8209,0.3415 
2010-02-24,-3.3541,0.0817,0.5608 
2010-02-25,-6.2226,-1.9429,3.2613 
2010-02-26,-6.2340,-1.7639,6.3242 
2010-02-27,-1.6384,0.0802,3.6977 
2010-02-28,-2.1395,1.9491,0.6243 
2010-03-01,-3.8295,-0.0127,0.0291 
2010-03-02,-5.5749,-0.2376,0.0278 
2010-03-03,-5.8354,0.9501,0.0757 
2010-03-04,-4.5537,0.3934,0.0034 
2010-03-05,-5.3973,1.2447,4.9838e-05 
2010-03-06,-3.8628,4.2056,3.4108e-07 
2010-03-07,-2.8607,5.3682,6.8215e-08 
2010-03-08,-0.4002,8.4362,0.0013 
2010-03-09,3.5630,11.6823,3.8946e-04 
2010-03-10,3.2307,12.4387,0.1010 
2010-03-11,5.1641,16.1456,0.0226 
2010-03-12,8.2084,14.1981,3.4167 
2010-03-13,3.1856,12.1210,8.1391 
2010-03-14,2.7573,5.3449,5.7506 
2010-03-15,2.1390,8.6033,0.4097 
2010-03-16,2.2985,12.4274,8.9561e-05 
2010-03-17,5.9403,15.0515,3.6155e-04 
2010-03-18,4.9128,15.7644,3.6703e-04 
2010-03-19,6.1800,16.7377,4.9270e-04 
2010-03-20,-0.9749,14.8685,1.3749 
2010-03-21,-2.6309,4.7610,0.2195 
2010-03-22,-0.9104,6.4433,0.9695 
2010-03-23,1.6251,7.2861,0.3810 
2010-03-24,-0.1362,12.2880,0.0000 
2010-03-25,-1.4765,11.3775,0.2327 
2010-03-26,-5.2844,-0.9108,0.0096 
2010-03-27,-4.7957,6.5589,0.0815 
2010-03-28,1.7688,6.5223,5.8931 
2010-03-29,1.4748,6.0529,2.1130 
2010-03-30,-1.1715,12.6281,4.9194e-04 
2010-03-31,4.3523,18.8796,8.8452e-04 
2010-04-01,12.0295,25.1451,0.0010 
2010-04-02,12.9547,26.5623,0.0000 
2010-04-03,11.0066,24.4880,0.9452 
2010-04-04,6.6867,19.3102,0.0533 
2010-04-05,10.4601,20.5936,1.3143 
2010-04-06,7.2521,22.2214,27.3010 
2010-04-07,7.2299,21.8570,3.0649 
2010-04-08,6.6845,14.0060,6.8360 
2010-04-09,-2.4972,5.1403,0.1123 
2010-04-10,-0.1629,18.4112,0.0013 
2010-04-11,7.6413,17.3105,0.4361 
2010-04-12,5.7997,15.9024,0.0000 
2010-04-13,5.2951,11.6121,1.0433 
2010-04-14,6.2910,16.9413,0.2010 
2010-04-15,10.8124,26.8973,3.2483e-05 
2010-04-16,12.7556,25.2839,0.0022 
2010-04-17,2.3493,10.7640,0.2156 
2010-04-18,2.7533,9.9759,0.3195 
2010-04-19,1.5745,11.9426,0.0000 
2010-04-20,5.3989,14.7011,3.8344e-06 
2010-04-21,8.1296,16.3010,0.0016 
2010-04-22,0.9293,10.9813,0.0031 
2010-04-23,1.1264,14.8635,0.0546 
2010-04-24,7.0187,15.5489,0.3226 
2010-04-25,8.7163,12.2325,23.2777 
2010-04-26,7.1210,11.4598,0.1959 
2010-04-27,1.4509,9.8301,1.7251e-05 
2010-04-28,1.0168,12.4226,1.1218e-04 
2010-04-29,7.6363,16.6823,0.1351 
2010-04-30,11.0921,25.4680,0.0076 
2010-05-01,18.3944,24.7590,3.6920 
2010-05-02,16.4870,21.5123,7.4038 
2010-05-03,12.2444,21.2851,15.2643 
2010-05-04,12.1130,20.5607,0.2851 
2010-05-05,15.2556,22.5297,2.4197 
2010-05-06,9.0050,16.8134,0.0193 
2010-05-07,6.4370,12.8351,22.5547 
2010-05-08,3.6269,13.1175,12.0055 
2010-05-09,-1.0515,9.2149,0.0540 
2010-05-10,0.2399,9.9449,0.0062 
2010-05-11,4.1288,7.5171,17.8972 
2010-05-12,5.1052,13.0746,0.6631 
2010-05-13,5.5879,12.9089,19.4409 
2010-05-14,11.0038,19.2806,1.7585 
2010-05-15,7.3015,14.8855,0.0032 
2010-05-16,8.2403,15.8298,6.3842e-04 
2010-05-17,9.3192,17.1855,0.0281 
2010-05-18,10.0299,16.8521,2.1376 
2010-05-19,10.8309,22.4056,0.0340 
2010-05-20,17.3590,25.0794,0.0152 
2010-05-21,16.3799,23.0942,0.6513 
2010-05-22,15.2950,22.0568,2.1407 
2010-05-23,15.7039,25.6196,0.0297 
2010-05-24,17.8568,26.4262,0.0036 
2010-05-25,19.0207,26.0839,0.0196 
2010-05-26,18.5093,27.4896,0.0016 
2010-05-27,20.1784,26.7678,7.6393e-04 
2010-05-28,16.5203,24.1054,3.4539e-04 
2010-05-29,16.9453,24.0883,5.8373e-04 
2010-05-30,17.2289,28.3967,0.0000 
2010-05-31,19.6207,28.7022,4.5810 
2010-06-01,15.9387,26.0878,1.8623 
2010-06-02,18.2494,26.0914,19.7318 
2010-06-03,13.1628,22.2046,2.7157 
2010-06-04,12.0682,21.3239,0.7392 
2010-06-05,17.1942,25.4698,3.0239 
2010-06-06,12.2971,24.3420,21.7539 
2010-06-07,8.4854,16.9168,0.0930 
2010-06-08,10.5066,17.7606,0.0865 
2010-06-09,11.6910,24.6930,6.0671 
2010-06-10,13.6124,22.2994,0.3518 
2010-06-11,13.3720,24.3045,0.2066 
2010-06-12,20.6907,26.9229,0.1161 
2010-06-13,15.1387,21.3597,0.1061 
2010-06-14,16.0888,21.2830,0.1684 
2010-06-15,16.0346,22.4720,0.1553 
2010-06-16,18.3837,24.1604,4.2967 
2010-06-17,12.9577,21.2393,0.0027 
2010-06-18,16.3377,28.2142,0.0259 
2010-06-19,21.6274,28.1604,0.4840 
2010-06-20,16.6349,26.2847,0.0031 
2010-06-21,16.2223,25.3964,2.0120e-04 
2010-06-22,18.4826,27.6211,7.1889 
2010-06-23,21.7552,29.8362,0.2014 
2010-06-24,17.7593,30.0105,1.5678 
2010-06-25,14.2639,25.7117,0.1883 
2010-06-26,18.9104,26.7764,0.3642 
2010-06-27,16.4452,29.0949,8.0604 
2010-06-28,20.5137,26.2816,7.1894 
2010-06-29,11.1821,22.8236,0.0386 
2010-06-30,9.4605,19.0387,0.0181 
2010-07-01,10.0218,19.6009,0.0251 
2010-07-02,13.8792,24.6589,0.0286 
2010-07-03,18.1789,28.0278,0.0221 
2010-07-04,20.7015,32.3296,0.0619 
2010-07-05,23.9173,32.2842,0.0176 
2010-07-06,24.4110,32.9116,0.0428 
2010-07-07,25.7558,32.5779,0.4324 
2010-07-08,23.7794,30.8489,8.4544 
2010-07-09,20.8170,27.3709,0.9711 
2010-07-10,20.5655,26.1744,0.0114 
2010-07-11,21.7886,27.9228,3.9722 
2010-07-12,18.4040,27.7372,24.1259 
2010-07-13,16.5963,24.8959,0.1853 
2010-07-14,18.1636,26.2555,0.0026 
2010-07-15,21.6709,30.5398,5.6805 
2010-07-16,20.9168,28.0171,16.9695 
2010-07-17,22.1802,28.1342,0.2134 
2010-07-18,19.5246,30.2185,0.2266 
2010-07-19,19.5252,29.4560,0.5370 
2010-07-20,18.9412,25.1959,0.9460 
2010-07-21,19.9749,26.2016,0.0301 
2010-07-22,19.9715,25.9688,0.0935 
2010-07-23,18.0365,29.9550,6.6467 
2010-07-24,21.8340,28.2202,2.1078 
2010-07-25,19.2769,27.7517,1.0025 
2010-07-26,19.0119,25.9519,0.0366 
2010-07-27,21.6148,26.9462,0.0055 
2010-07-28,22.0361,28.9138,1.8473 
2010-07-29,15.5595,25.6369,0.0026 
2010-07-30,17.7208,23.8309,0.0302 
2010-07-31,17.5445,23.6684,0.3425 
2010-08-01,18.2105,25.8743,1.3564 
2010-08-02,21.0529,27.8910,0.5043 
2010-08-03,23.2097,30.3443,4.3338e-04 
2010-08-04,23.4926,30.0058,0.4921 
2010-08-05,21.0454,27.7641,0.2147 
2010-08-06,16.6145,24.3761,0.1054 
2010-08-07,15.4524,23.5198,0.0572 
2010-08-08,19.6402,29.4202,0.4155 
2010-08-09,20.4325,28.8261,2.8351 
2010-08-10,21.4780,26.8937,0.0285 
2010-08-11,19.5283,27.8865,0.0390 
2010-08-12,19.1316,27.2854,8.3668 
2010-08-13,19.9540,28.8583,0.0183 
2010-08-14,22.4375,31.5922,0.1548 
2010-08-15,21.2457,31.0883,0.2683 
2010-08-16,17.5451,26.9413,0.0641 
2010-08-17,16.7277,24.8946,0.0318 
2010-08-18,16.8227,24.4603,0.0508 
2010-08-19,20.2174,26.7152,2.7262 
2010-08-20,17.8503,26.0882,1.8606 
2010-08-21,21.3162,28.0867,1.4674 
2010-08-22,18.8656,21.9968,0.1321 
2010-08-23,17.9017,22.9447,0.0606 
2010-08-24,16.0520,24.0818,0.0712 
2010-08-25,18.7901,23.9215,0.1283 
2010-08-26,11.8902,21.0025,0.0401 
2010-08-27,13.8687,24.9177,0.0196 
2010-08-28,17.2669,27.0715,0.0204 
2010-08-29,18.2171,30.5733,0.0366 
2010-08-30,23.2478,30.8240,0.1309 
2010-08-31,24.4351,30.6481,0.1074 
2010-09-01,23.2322,30.2341,2.5836 
2010-09-02,20.3263,25.4690,8.1392 
2010-09-03,17.7886,23.6907,3.1325 
2010-09-04,11.4719,17.4971,1.0762 
2010-09-05,9.1618,18.8398,0.1329 
2010-09-06,15.5097,25.3001,1.1960 
2010-09-07,18.8849,25.8906,0.0583 
2010-09-08,12.9996,20.9425,0.0067 
2010-09-09,9.4233,16.6872,0.0038 
2010-09-10,10.5753,17.4579,0.2086 
2010-09-11,12.5563,19.6792,5.7390 
2010-09-12,11.0169,21.2160,4.7582 
2010-09-13,13.9344,22.0281,0.4289 
2010-09-14,11.2629,19.4605,7.5909e-05 
2010-09-15,9.6653,18.7252,0.0010 
2010-09-16,12.8793,19.8738,19.1178 
2010-09-17,11.2173,16.8424,0.8577 
2010-09-18,12.3920,19.7897,4.8403 
2010-09-19,10.6381,16.0389,0.0935 
2010-09-20,10.6955,17.3310,0.0730 
2010-09-21,13.4714,28.8420,0.1665 
2010-09-22,17.5348,27.6037,6.0164 
2010-09-23,12.7274,27.5384,0.0282 
2010-09-24,20.2978,27.2205,8.8276e-04 
2010-09-25,11.2538,18.5536,0.0088 
2010-09-26,7.4379,12.7641,0.1643 
2010-09-27,9.4727,14.8293,0.3445 
2010-09-28,11.8050,12.9508,45.4905 
2010-09-29,10.8055,18.2960,0.1312 
2010-09-30,13.3408,17.8010,0.0402 
2010-10-01,7.8251,15.2149,0.0064 
2010-10-02,7.7730,12.0277,19.8732 
2010-10-03,6.8425,9.8651,1.3826 
2010-10-04,6.9434,11.6285,0.0371 
2010-10-05,6.9827,14.8059,6.4475e-05 
2010-10-06,8.8042,17.4784,0.0023 
2010-10-07,8.6674,17.8553,0.0051 
2010-10-08,9.5417,22.3397,1.0600e-09 
2010-10-09,11.9832,19.6814,0.0175 
2010-10-10,11.4309,21.6542,0.0035 
2010-10-11,13.1113,19.9578,0.6925 
2010-10-12,7.8873,13.0011,0.8604 
2010-10-13,8.0961,13.8942,5.5736 
2010-10-14,7.5388,13.8387,8.5439 
2010-10-15,6.7459,12.8751,1.1303 
2010-10-16,5.7347,14.6827,4.0284e-06 
2010-10-17,7.0593,13.4591,3.4661e-04 
2010-10-18,6.8270,11.2345,0.0032 
2010-10-19,3.4432,11.7585,0.0022 
2010-10-20,5.9298,15.5273,0.0438 
2010-10-21,3.3233,13.2685,10.3156 
2010-10-22,0.1115,10.6549,0.1291 
2010-10-23,7.0423,17.8708,3.0075 
2010-10-24,13.0597,20.0158,1.7518 
2010-10-25,15.5856,18.9155,1.9772 
2010-10-26,12.6200,20.0797,4.9508 
2010-10-27,11.2204,16.2910,0.0819 
2010-10-28,6.4774,14.1366,0.0576 
2010-10-29,2.9254,8.9768,0.2200 
2010-10-30,3.9695,11.1691,0.0024 
2010-10-31,0.5679,10.4361,0.0245 
2010-11-01,0.4244,6.2853,0.0181 
2010-11-02,2.7428,6.4840,0.0834 
2010-11-03,1.3295,7.4513,0.3650 
2010-11-04,1.0667,7.1761,3.2726 
2010-11-05,1.2737,5.0785,6.5087 
2010-11-06,-3.1881,4.3283,1.0514 
2010-11-07,-1.2445,8.8143,0.0779 
2010-11-08,4.0446,11.2592,2.5638e-05 
2010-11-09,4.8292,10.6258,9.8718e-06 
2010-11-10,2.7311,11.6729,0.0906 
2010-11-11,2.5885,12.1711,0.0069 
2010-11-12,6.0554,13.7627,0.0482 
2010-11-13,6.3492,13.3327,0.0365 
2010-11-14,3.6387,10.9016,2.4837 
2010-11-15,1.0685,8.3985,0.0031 
2010-11-16,4.6168,9.8122,0.1497 
2010-11-17,5.2805,9.5570,16.9885 
2010-11-18,0.6182,7.4245,0.1248 
2010-11-19,-1.2685,5.9414,0.0277 
2010-11-20,0.8842,6.8459,5.1088e-04 
2010-11-21,-1.2217,10.6529,0.0541 
2010-11-22,11.2688,15.9040,5.3275 
2010-11-23,-1.1740,15.4195,6.4273 
2010-11-24,-3.7548,2.7019,0.0418 
2010-11-25,1.4541,8.3833,8.3485 
2010-11-26,-6.8346,7.4033,9.3638 
2010-11-27,-3.0237,2.3271,0.1237 
2010-11-28,-4.8945,2.1060,1.4612e-05 
2010-11-29,-1.1648,5.5962,7.1587e-06 
2010-11-30,3.8272,12.0403,15.6583 
2010-12-01,-3.1217,7.3582,2.7646 
2010-12-02,-3.4928,-1.2823,0.3666 
2010-12-03,-5.6134,-0.2579,0.2331 
2010-12-04,-5.1420,-0.3401,0.3265 
2010-12-05,-6.5529,-2.6290,0.6393 
2010-12-06,-4.6738,-3.3468,0.1448 
2010-12-07,-6.7758,-4.4285,0.1102 
2010-12-08,-7.3895,-4.5862,1.1107 
2010-12-09,-10.8436,-3.7944,0.1838 
2010-12-10,-5.2187,3.5041,2.0958 
2010-12-11,-2.8508,3.0160,0.0974 
2010-12-12,-1.8784,1.6440,22.7224 
2010-12-13,-9.4567,-2.7368,5.3493 
2010-12-14,-11.5917,-7.7841,2.0109 
2010-12-15,-10.5574,-4.6806,0.1580 
2010-12-16,-12.2612,-4.9623,0.0124 
2010-12-17,-8.4073,-3.2208,0.1771 
2010-12-18,-8.7758,-3.9557,0.4374 
2010-12-19,-8.3373,-3.6875,1.0783 
2010-12-20,-6.8637,-1.6600,0.1666 
2010-12-21,-4.2085,-2.4014,0.2084 
2010-12-22,-4.1130,-0.9079,0.5441 
2010-12-23,-4.0129,-1.4123,0.1642 
2010-12-24,-5.1509,-2.0377,0.4124 
2010-12-25,-3.5549,-2.3784,0.7180 
2010-12-26,-4.4312,-2.7949,1.0408 
2010-12-27,-6.3072,-3.7704,0.2285 
2010-12-28,-7.0660,-1.3569,0.1064 
2010-12-29,-7.5299,-0.3967,6.3663e-04 
2010-12-30,-4.8990,3.6527,0.5250 
2010-12-31,2.4727,6.0270,3.0138 
2011-01-01,-0.9232,9.3463,9.2130 
2011-01-02,-8.1754,-2.2889,0.1755 
2011-01-03,-9.3456,-1.1902,0.2446 
2011-01-04,-3.5528,-0.0250,2.6002 
2011-01-05,-10.9949,-2.7029,0.6538 
2011-01-06,-7.4930,-2.9629,2.0655 
2011-01-07,-12.5611,-4.1845,1.1696 
2011-01-08,-10.1721,-4.8159,1.9476 
2011-01-09,-11.0827,-4.7763,1.1891 
2011-01-10,-9.8398,-4.2679,0.1015 
2011-01-11,-8.8420,-4.6067,4.6330 
2011-01-12,-5.9274,-4.5185,7.0836 
2011-01-13,-10.4874,-5.9026,1.1715 
2011-01-14,-8.1048,-5.0629,0.5494 
2011-01-15,-8.4231,-2.8834,4.6634 
2011-01-16,-13.3536,-3.8973,0.0328 
2011-01-17,-15.0347,-6.2388,0.2371 
2011-01-18,-5.6290,2.2457,6.1222 
2011-01-19,-6.9093,-1.7497,0.4394 
2011-01-20,-11.0667,-6.0603,0.4602 
2011-01-21,-12.2788,-6.5560,1.1449 
2011-01-22,-16.3954,-10.2013,1.8229 
2011-01-23,-14.3150,-9.9254,1.7723 
2011-01-24,-18.5599,-7.5542,0.9888 
2011-01-25,-7.3361,-1.4197,0.4197 
2011-01-26,-4.4329,-1.2646,0.1335 
2011-01-27,-6.0191,-2.7017,1.4516 
2011-01-28,-6.1397,-2.1060,0.9591 
2011-01-29,-6.5440,-3.5775,6.8136 
2011-01-30,-8.4339,-5.2544,0.2816 
2011-01-31,-11.8144,-8.5547,0.1490 
2011-02-01,-10.0160,-6.9911,0.4833 
2011-02-02,-8.2540,-5.4838,20.2854 
2011-02-03,-13.8465,-5.4933,0.0370 
2011-02-04,-12.9539,-5.0729,4.3768e-04 
2011-02-05,-11.5794,-3.9031,1.0748 
2011-02-06,-7.4635,-1.9416,0.6073 
2011-02-07,-3.8873,-2.1863,1.4116 
2011-02-08,-12.4514,-4.5556,0.3773 
2011-02-09,-12.4447,-8.0973,0.0498 
2011-02-10,-17.8235,-9.6078,0.0370 
2011-02-11,-17.2467,-6.3207,0.1473 
2011-02-12,-6.7774,-2.7409,0.4749 
2011-02-13,-3.9392,4.6025,2.7248 
2011-02-14,-2.1284,4.0165,0.0717 
2011-02-15,-8.5303,-3.0844,2.9868e-05 
2011-02-16,-5.5108,4.9655,0.1908 
2011-02-17,1.9534,9.4555,0.0480 
2011-02-18,2.5164,12.9539,0.0449 
2011-02-19,-5.6446,1.3737,0.0060 
2011-02-20,-7.3949,-1.0330,2.6039 
2011-02-21,-9.3986,-2.9971,20.4218 
2011-02-22,-13.3542,-7.2941,2.7315e-07 
2011-02-23,-9.0720,-3.1080,0.0141 
2011-02-24,-7.5683,0.6965,2.8886 
2011-02-25,-4.3863,-0.6930,3.4246 
2011-02-26,-8.0833,-1.2945,3.2483 
2011-02-27,-3.9188,2.7041,1.7704 
2011-02-28,-2.5253,0.6528,10.1090 
2011-03-01,-8.0579,0.7110,0.0029 
2011-03-02,-6.0628,2.4775,0.0117 
2011-03-03,-11.8784,-4.1208,0.0530 
2011-03-04,-4.4821,5.1738,1.1324 
2011-03-05,-1.2795,5.3108,20.0027 
2011-03-06,-5.3594,-1.6103,2.2743 
2011-03-07,-9.7670,-1.8011,9.8075e-04 
2011-03-08,-5.6518,2.5102,0.0000 
2011-03-09,-0.4508,3.9989,10.7835 
2011-03-10,0.9624,6.8237,5.3126 
2011-03-11,-0.7750,2.6726,8.7475 
2011-03-12,-3.0756,4.4855,0.2155 
2011-03-13,-0.7231,1.0637,0.3069 
2011-03-14,-5.7537,0.7863,0.1335 
2011-03-15,-4.4973,4.5215,0.5273 
2011-03-16,2.7582,11.6953,3.9768 
2011-03-17,5.3341,15.4649,2.8908e-04 
2011-03-18,6.0192,16.1849,0.0027 
2011-03-19,-3.9922,6.4711,0.0089 
2011-03-20,-5.0497,7.4472,0.3869 
2011-03-21,4.9229,10.2706,20.9061 
2011-03-22,-1.2694,6.8962,2.0624 
2011-03-23,-3.5832,0.0936,20.6406 
2011-03-24,-6.3599,-2.8303,0.2303 
2011-03-25,-13.0157,-3.8359,0.1003 
2011-03-26,-11.3413,-3.6057,0.1110 
2011-03-27,-8.2586,-2.0272,0.0199 
2011-03-28,-11.4906,-0.5455,0.0014 
2011-03-29,-7.7135,2.7587,0.0025 
2011-03-30,-3.6433,2.5412,0.0013 
2011-03-31,-1.7206,5.3404,0.0149 
2011-04-01,-0.5619,6.2297,0.0526 
2011-04-02,1.4606,7.5268,0.8349 
2011-04-03,0.6821,5.7964,8.3530 
2011-04-04,2.7495,17.0623,3.8865 
2011-04-05,-0.7017,7.7794,0.1047 
2011-04-06,0.3102,6.3680,5.3494 
2011-04-07,-0.2861,8.8229,0.0845 
2011-04-08,3.1485,8.2235,0.2136 
2011-04-09,2.0358,13.1778,0.0120 
2011-04-10,6.2319,25.2676,0.9579 
2011-04-11,12.4010,24.5438,1.1389 
2011-04-12,2.0101,11.5151,3.5663e-05 
2011-04-13,2.4351,14.0877,0.0055 
2011-04-14,3.0989,13.1057,0.0018 
2011-04-15,-0.3850,9.9270,0.0065 
2011-04-16,7.8332,14.2841,13.2287 
2011-04-17,0.9762,10.3466,1.9261 
2011-04-18,-2.9946,3.7784,1.6246 
2011-04-19,-1.5241,7.0845,1.1966 
2011-04-20,2.7743,5.6575,16.4894 
2011-04-21,-1.8147,7.6212,0.0646 
2011-04-22,1.2760,8.5598,0.7769 
2011-04-23,6.2520,17.4647,15.5779 
2011-04-24,4.1826,14.3656,0.0451 
2011-04-25,6.9265,13.7326,2.1364 
2011-04-26,6.6550,19.7912,2.5556 
2011-04-27,13.9843,18.8359,15.4747 
2011-04-28,7.7405,16.2782,22.6968 
2011-04-29,2.1346,10.9446,1.8673 
2011-04-30,4.4892,12.6237,0.0614 
2011-05-01,10.5403,19.3805,0.6361 
2011-05-02,6.9284,18.2762,0.0223 
2011-05-03,3.3026,12.7498,2.2775 
2011-05-04,2.1533,11.5539,0.2642 
2011-05-05,5.9595,16.1361,0.0080 
2011-05-06,9.9784,15.9852,2.0828 
2011-05-07,7.5557,14.0159,0.4116 
2011-05-08,5.2170,15.1394,4.0939e-04 
2011-05-09,6.3770,16.3888,0.0000 
2011-05-10,9.9949,17.6108,0.3320 
2011-05-11,12.2584,23.2191,0.0918 
2011-05-12,15.3195,26.3825,4.1170 
2011-05-13,18.3709,24.6442,3.6473 
2011-05-14,10.1114,19.4097,16.9823 
2011-05-15,5.4503,9.7494,28.9694 
2011-05-16,4.3058,6.7490,2.4416 
2011-05-17,5.0869,12.8607,0.2985 
2011-05-18,10.9695,17.8748,10.2468 
2011-05-19,12.6860,18.4260,7.6940 
2011-05-20,11.1455,20.5517,0.0369 
2011-05-21,11.0406,22.7464,0.2089 
2011-05-22,17.3946,26.4677,3.4399 
2011-05-23,17.3450,26.3294,4.8849 
2011-05-24,13.2060,22.3032,0.3231 
2011-05-25,6.0930,18.9021,13.1890 
2011-05-26,7.0026,15.1172,20.1147 
2011-05-27,5.7606,12.9389,1.7712 
2011-05-28,11.1032,19.7571,0.5037 
2011-05-29,15.2292,23.5024,7.1040 
2011-05-30,15.5404,28.8192,2.2940 
2011-05-31,22.1813,30.6451,0.3027 
2011-06-01,19.1447,29.5956,0.8009 
2011-06-02,10.5067,20.0889,0.0093 
2011-06-03,10.8976,21.2225,0.0495 
2011-06-04,14.8981,29.9182,0.0775 
2011-06-05,16.9815,26.1240,0.0166 
2011-06-06,15.0747,27.8378,0.0423 
2011-06-07,19.7604,33.8102,0.1554 
2011-06-08,25.4873,33.5048,0.0443 
2011-06-09,18.3216,32.1279,0.1855 
2011-06-10,9.0726,19.5142,0.8106 
2011-06-11,11.2516,22.5321,0.2602 
2011-06-12,7.8483,22.1720,0.0771 
2011-06-13,10.9504,20.5039,8.6436e-05 
2011-06-14,10.7015,18.8982,0.0106 
2011-06-15,13.9029,22.7457,0.0725 
2011-06-16,15.6967,22.3556,5.2351 
2011-06-17,15.9424,23.0322,0.5984 
2011-06-18,17.0167,24.4586,0.0297 
2011-06-19,14.6606,23.3212,0.0115 
2011-06-20,16.2576,26.3598,0.0556 
2011-06-21,19.3144,27.9376,1.8223 
2011-06-22,18.5720,27.4888,55.9771 
2011-06-23,17.7559,21.0646,10.5190 
2011-06-24,16.4112,20.5986,4.7017 
2011-06-25,13.7448,22.9220,0.2144 
2011-06-26,17.8012,22.3904,4.9447e-04 
2011-06-27,15.1629,24.1245,0.3597 
2011-06-28,18.0521,20.6842,0.8310 
2011-06-29,12.4197,21.3378,0.0022 
2011-06-30,15.5350,23.9316,1.4020e-04 
2011-07-01,17.6731,28.6709,1.8941e-04 
2011-07-02,20.5169,31.7766,12.6801 
2011-07-03,19.0262,29.8812,3.7553 
2011-07-04,19.3193,25.6264,9.8776e-04 
2011-07-05,20.9543,29.4679,0.0283 
2011-07-06,22.9387,28.6086,0.1189 
2011-07-07,16.6571,24.4471,0.0052 
2011-07-08,17.0948,26.3077,0.0414 
2011-07-09,17.9365,27.2086,0.0383 
2011-07-10,21.8844,31.7782,8.4908e-05 
2011-07-11,25.1953,31.5392,1.6549 
2011-07-12,20.7580,30.4459,5.9556e-08 
2011-07-13,15.1107,25.0246,0.0173 
2011-07-14,15.3732,23.1153,0.0246 
2011-07-15,18.4616,26.1463,0.0287 
2011-07-16,20.9269,29.5986,0.0276 
2011-07-17,23.8813,31.8422,0.0127 
2011-07-18,24.2001,33.8084,2.5362 
2011-07-19,20.9795,30.0068,6.5383 
2011-07-20,22.7815,33.5696,0.0342 
2011-07-21,28.0044,34.9685,0.0243 
2011-07-22,23.6238,33.8549,0.0281 
2011-07-23,22.3191,31.3607,0.2308 
2011-07-24,20.8100,27.5408,0.0861 
2011-07-25,20.0282,26.0332,0.0630 
2011-07-26,19.6172,25.9609,0.0036 
2011-07-27,17.7548,24.8450,0.1841 
2011-07-28,20.7503,29.5091,15.0315 
2011-07-29,20.7400,29.4300,16.4274 
2011-07-30,22.6525,28.4845,0.0042 
2011-07-31,24.4122,30.1427,0.0749 
2011-08-01,22.7300,29.2873,0.0316 
2011-08-02,22.6319,28.0105,0.7405 
2011-08-03,20.8099,27.9885,7.0234 
2011-08-04,18.1258,23.8640,0.2187 
2011-08-05,20.0549,25.8933,5.8460e-04 
