Meteorological forcing data for the Large Basin Runoff Model.      
stc, 02,   <- lake basin, subbasin            
2011-03-21,6.1512,12.5091,18.1423 
2011-03-22,-0.9642,8.9894,0.7175 
2011-03-23,-2.8875,2.3870,14.4709 
2011-03-24,-5.1886,-2.0277,0.0921 
2011-03-25,-11.1074,-2.3706,0.0467 
2011-03-26,-10.8556,-2.6381,0.1296 
2011-03-27,-8.1694,-0.6670,0.0122 
2011-03-28,-10.4030,0.9718,0.0020 
2011-03-29,-6.3328,4.1840,7.1528e-05 
2011-03-30,-3.0949,3.4570,0.0020 
2011-03-31,-2.0515,5.6091,0.0253 
2011-04-01,-0.3350,6.3060,0.0255 
2011-04-02,1.9248,7.9198,0.2552 
2011-04-03,0.6133,5.4997,5.0331 
2011-04-04,3.7653,16.6513,4.4739 
2011-04-05,-0.2084,7.8810,0.2712 
2011-04-06,0.6595,6.2047,10.4475 
2011-04-07,0.3493,10.5757,0.2292 
2011-04-08,3.8129,8.5378,1.4440 
2011-04-09,1.6640,10.3489,0.0119 
2011-04-10,6.2322,23.7148,0.0296 
2011-04-11,13.3798,23.2941,0.8414 
2011-04-12,2.8402,12.8048,0.0012 
2011-04-13,1.9462,15.1680,0.0025 
2011-04-14,3.4354,13.6745,0.0081 
2011-04-15,0.9851,12.4506,0.0546 
2011-04-16,8.1697,14.2410,17.2526 
2011-04-17,1.9037,9.8461,2.0810 
2011-04-18,-2.2186,4.4680,2.2826 
2011-04-19,-0.9429,6.8661,0.6493 
2011-04-20,3.8039,7.7168,11.7331 
2011-04-21,-0.7199,9.0471,0.2280 
2011-04-22,1.5817,7.1659,2.9016 
2011-04-23,6.5884,18.5033,20.6518 
2011-04-24,5.5340,16.2761,0.0186 
2011-04-25,8.1451,12.9072,7.1531 
2011-04-26,7.8710,19.6101,2.9960 
2011-04-27,14.2542,18.4773,12.2702 
2011-04-28,8.3913,16.4860,9.8894 
2011-04-29,2.9399,12.2928,1.8959 
2011-04-30,4.7762,11.6870,0.0253 
2011-05-01,9.7991,19.0241,5.4841 
2011-05-02,7.1733,19.2184,0.0804 
2011-05-03,4.0089,13.1975,4.5642 
2011-05-04,3.2380,11.6673,0.2755 
2011-05-05,6.3684,16.2991,0.0379 
2011-05-06,10.0693,15.2664,5.1035 
2011-05-07,9.4455,16.3623,0.3477 
2011-05-08,5.3356,16.0680,0.0000 
2011-05-09,6.6810,16.7478,0.0000 
2011-05-10,10.6251,18.0852,1.7571 
2011-05-11,12.9643,23.2853,0.0319 
2011-05-12,15.2922,26.5452,2.8108 
2011-05-13,16.9019,25.3616,1.8355 
2011-05-14,12.0430,22.6514,1.8087 
2011-05-15,6.6422,12.7995,29.1131 
2011-05-16,4.6532,6.6373,9.0682 
2011-05-17,5.8445,13.4432,0.6563 
2011-05-18,12.5502,19.3815,6.4683 
2011-05-19,12.4196,18.3768,11.7782 
2011-05-20,13.3691,21.5853,0.0000 
2011-05-21,11.2967,22.1131,0.2064 
2011-05-22,16.7878,26.2017,4.5861 
2011-05-23,17.5974,25.9619,4.9852 
2011-05-24,14.8926,21.0802,0.3914 
2011-05-25,7.7125,20.2120,22.2131 
2011-05-26,8.5450,17.0419,26.0608 
2011-05-27,6.9752,14.9622,2.7130 
2011-05-28,11.4822,19.0880,0.5480 
2011-05-29,15.8565,23.9167,5.1254 
2011-05-30,17.5480,27.7720,1.5757 
2011-05-31,21.4592,29.8889,5.6866e-06 
2011-06-01,20.7567,29.2252,0.0153 
2011-06-02,12.1657,21.0063,0.0251 
2011-06-03,11.4687,19.1093,0.0399 
2011-06-04,15.0616,31.0525,0.0458 
2011-06-05,17.3629,26.5155,0.0228 
2011-06-06,16.7541,25.2965,0.0062 
2011-06-07,19.5739,32.6782,0.0308 
2011-06-08,25.6704,33.2859,0.1005 
2011-06-09,20.0223,32.3589,0.5045 
2011-06-10,10.4862,20.3076,3.2639 
2011-06-11,13.5248,23.4782,0.0692 
2011-06-12,9.9795,23.3349,0.0111 
2011-06-13,11.9712,21.6625,0.0000 
2011-06-14,11.0657,19.5626,0.0056 
2011-06-15,15.2725,21.2745,0.0170 
2011-06-16,15.6553,23.8859,3.7384 
2011-06-17,16.6187,23.5982,1.5960 
2011-06-18,17.7118,24.8762,0.0125 
2011-06-19,16.0586,25.6611,0.0073 
2011-06-20,16.9236,25.7059,0.1395 
2011-06-21,18.7924,27.2918,0.3748 
2011-06-22,18.8468,26.9898,76.2150 
2011-06-23,18.3937,21.3710,6.1779 
2011-06-24,17.0763,20.9495,4.9108 
2011-06-25,14.3272,23.4144,0.0357 
2011-06-26,17.7304,23.1168,0.0014 
2011-06-27,16.4222,23.6889,0.1381 
2011-06-28,18.4391,22.1239,0.0255 
2011-06-29,13.5736,22.2688,6.0692e-04 
2011-06-30,16.4659,25.6120,0.0000 
2011-07-01,19.5160,27.8399,3.6951e-05 
2011-07-02,20.6552,29.9296,8.2512 
2011-07-03,19.8539,28.3428,5.2646 
2011-07-04,20.4186,26.5207,0.0071 
2011-07-05,20.4706,30.3745,0.0112 
2011-07-06,22.2801,30.2527,0.1275 
2011-07-07,17.5939,25.7824,0.0025 
2011-07-08,18.7022,27.6535,0.0286 
2011-07-09,18.2979,27.7864,0.0204 
2011-07-10,21.6913,30.7174,1.4043e-07 
2011-07-11,24.6486,31.2997,4.2470 
2011-07-12,21.3635,31.4066,0.0096 
2011-07-13,15.7958,26.8852,0.0514 
2011-07-14,15.5136,24.6287,0.0398 
2011-07-15,18.9521,27.2773,0.0178 
2011-07-16,20.7502,28.7048,0.0144 
2011-07-17,23.1538,30.3811,0.0065 
2011-07-18,23.9496,33.8626,3.3749 
2011-07-19,21.3696,30.9441,12.7193 
2011-07-20,23.5508,32.3067,0.2158 
2011-07-21,29.2984,35.9959,0.0274 
2011-07-22,23.6316,35.3341,0.3554 
2011-07-23,22.4804,29.8094,0.2977 
2011-07-24,21.2284,28.5166,0.1595 
2011-07-25,20.1987,27.0246,0.2762 
2011-07-26,21.0480,26.7431,0.0016 
2011-07-27,18.1486,25.3328,0.4873 
2011-07-28,21.8572,29.8125,33.6382 
2011-07-29,21.4027,29.9983,20.4152 
2011-07-30,22.2504,28.4042,0.0012 
2011-07-31,24.1720,31.5734,0.0026 
2011-08-01,24.4397,30.9452,0.0403 
2011-08-02,22.8908,29.3049,0.3100 
2011-08-03,21.5980,28.6860,6.8378 
2011-08-04,18.8464,24.9506,0.2458 
2011-08-05,20.6219,27.2753,9.0756e-05 
2011-08-06,21.0435,27.7364,3.1847 
2011-08-07,20.4464,27.5322,5.2703 
