Meteorological forcing data for the Large Basin Runoff Model.      
eri, 04,   <- lake basin, subbasin            
yyyy-mm-dd, Tmin(C), Tmax(C), Prec(mm)                             
2010-01-01,-9.2194,-4.1838,0.0622 
2010-01-02,-14.5934,-7.5197,0.1075 
2010-01-03,-16.8210,-6.4462,0.0426 
2010-01-04,-8.7957,-6.4645,1.5250 
2010-01-05,-9.0504,-4.6924,0.5113 
2010-01-06,-4.9779,-2.5573,0.1611 
2010-01-07,-7.2959,-3.3374,0.8264 
2010-01-08,-7.5712,-5.1091,0.6035 
2010-01-09,-15.2287,-7.4733,0.0645 
2010-01-10,-11.2163,-7.7377,0.0288 
2010-01-11,-13.4541,-5.1575,1.5740 
2010-01-12,-8.0969,-5.3169,0.2115 
2010-01-13,-9.1433,-2.7850,0.0234 
2010-01-14,-4.7544,0.9069,0.0093 
2010-01-15,-0.3314,2.0054,0.1293 
2010-01-16,-6.1440,-0.2190,0.0135 
2010-01-17,-3.3486,-0.2786,0.0051 
2010-01-18,-5.4635,-0.3325,0.0091 
2010-01-19,-3.9501,-0.7068,0.1026 
2010-01-20,-7.1099,-1.4184,0.0439 
2010-01-21,-7.0892,-0.6026,0.0070 
2010-01-22,-1.0288,0.5813,0.1920 
2010-01-23,-2.8793,1.4179,0.0484 
2010-01-24,1.8217,9.2229,6.8943 
2010-01-25,-1.3162,8.5881,2.4126 
2010-01-26,-5.7675,-0.6599,0.6406 
2010-01-27,-9.3805,-2.7111,0.1462 
2010-01-28,-10.7875,-4.0634,0.5144 
2010-01-29,-15.8095,-9.0980,0.0337 
2010-01-30,-12.3975,-7.9398,0.0163 
2010-01-31,-12.2468,-4.4808,0.0695 
2010-02-01,-9.2339,-4.4926,0.1676 
2010-02-02,-5.5914,-1.6193,0.5107 
2010-02-03,-3.5158,0.1600,0.5457 
2010-02-04,-6.4991,-0.2951,0.0801 
2010-02-05,-3.4374,-0.6100,0.2316 
2010-02-06,-7.8962,-1.5753,0.7393 
2010-02-07,-9.3084,-3.4457,0.0642 
2010-02-08,-6.9746,-3.1143,0.0019 
2010-02-09,-6.6318,-3.2105,9.1051 
2010-02-10,-4.9436,-3.4546,8.3896 
2010-02-11,-7.5385,-3.0493,0.1138 
2010-02-12,-8.3345,-2.8503,0.1767 
2010-02-13,-9.1660,-2.9320,0.2305 
2010-02-14,-6.5120,-2.2001,0.0513 
2010-02-15,-6.8746,-2.2343,0.0544 
2010-02-16,-5.8808,-2.2439,0.9014 
2010-02-17,-5.0942,0.3440,0.3892 
2010-02-18,-5.0178,0.5978,0.0435 
2010-02-19,-6.0529,1.3011,0.0000 
2010-02-20,-5.4269,-0.1402,7.9081e-04 
2010-02-21,-1.6749,0.5481,0.0122 
2010-02-22,-1.6659,-0.3470,15.1157 
2010-02-23,-4.3755,-0.6357,0.5620 
2010-02-24,-3.9798,-1.0302,3.0070 
2010-02-25,-7.0342,-1.8506,1.4516 
2010-02-26,-6.4267,-3.7136,7.0002 
2010-02-27,-3.8252,0.2651,2.8656 
2010-02-28,-3.3381,1.3106,0.2200 
2010-03-01,-4.4074,0.8761,0.0322 
2010-03-02,-6.5178,0.3484,0.0099 
2010-03-03,-7.4742,0.4393,0.0371 
2010-03-04,-7.4097,1.5571,0.0014 
2010-03-05,-7.1651,1.4927,6.5761e-04 
2010-03-06,-2.3450,2.9993,4.1397e-05 
2010-03-07,-0.8819,3.4777,2.7995e-05 
2010-03-08,2.0555,4.5257,0.0089 
2010-03-09,1.9205,9.4309,0.0039 
2010-03-10,4.2283,13.9715,0.9267 
2010-03-11,7.3325,14.2175,0.0631 
2010-03-12,10.6270,14.7891,12.0078 
2010-03-13,5.3990,12.4816,7.6921 
2010-03-14,2.8244,5.4428,3.8236 
2010-03-15,3.1341,11.4217,0.8685 
2010-03-16,2.1749,14.1929,5.4701e-05 
2010-03-17,7.1860,14.9585,0.0000 
2010-03-18,6.0447,16.0176,6.9014e-05 
2010-03-19,6.4892,16.6415,1.0619e-04 
2010-03-20,3.0745,15.7943,0.0553 
2010-03-21,-2.1799,9.6522,0.1101 
2010-03-22,1.0091,8.5220,1.7494 
2010-03-23,2.4162,11.6223,0.1679 
2010-03-24,2.5358,12.6818,2.3003e-04 
2010-03-25,2.6894,12.3205,5.8462 
2010-03-26,-5.7993,2.7058,0.0040 
2010-03-27,-3.8011,7.5159,3.8999e-04 
2010-03-28,3.5626,8.8945,7.0318 
